"id_droit","id_droits_agent"
"1240","4095"
"1240","4098"
"1240","4102"
"1240","4105"
"1240","4069"
"1240","4070"
"1240","4075"
"1240","4078"
"1240","4079"
"1240","4089"
"1240","4093"
"1240","4094"
"1240","4109"
"1240","4118"
"1240","4123"
"1240","4129"
"1240","4130"
"1240","4131"
"1523","5353"
"1097","5773"
"1097","5774"
"1523","5354"
"1155","5393"
"1094","4417"
"1097","4418"
"1136","5824"
"1097","4420"
"1777","5049"
"1100","4422"
"1100","4423"
"1100","4424"
"1100","4425"
"1100","4426"
"1136","5826"
"1101","4428"
"1101","4429"
"1101","4430"
"1101","4431"
"1101","4432"
"1101","4433"
"1101","4434"
"1101","4435"
"1101","4436"
"1777","5021"
"1136","5828"
"1102","4439"
"1136","5829"
"1102","4441"
"1104","4442"
"1104","4443"
"1102","4444"
"1105","4445"
"1105","4446"
"1587","5447"
"1587","5448"
"1102","4449"
"1106","4450"
"1155","5394"
"1106","4452"
"1777","5022"
"1136","5831"
"1523","5355"
"1107","4456"
"1102","4457"
"1108","4458"
"1102","4459"
"1136","5832"
"1777","5025"
"1074","5834"
"1102","4463"
"1110","4464"
"1097","5775"
"1110","4466"
"1110","4467"
"1745","5334"
"1198","5840"
"1197","5840"
"1061","5835"
"1507","5835"
"1111","4473"
"1111","4474"
"1111","4475"
"1094","4476"
"1097","5776"
"1097","5777"
"1097","5778"
"1097","5779"
"1097","5780"
"1097","5781"
"1097","5782"
"1097","5783"
"1097","5784"
"1097","5785"
"1097","5786"
"1097","5787"
"1097","5788"
"1097","5789"
"1097","5790"
"1097","5791"
"1097","5792"
"1097","5793"
"1097","5794"
"1505","4418"
"1505","5769"
"1505","5770"
"1505","5771"
"1505","5772"
"1505","5773"
"1505","5774"
"1505","5775"
"1505","5776"
"1505","5777"
"1505","5778"
"1505","5779"
"1505","5780"
"1505","5781"
"1505","5782"
"1505","5783"
"1505","5784"
"1505","5785"
"1505","5786"
"1505","5787"
"1505","5788"
"1505","5789"
"1505","5790"
"1505","5791"
"1505","5792"
"1505","5793"
"1505","5794"
"1101","5795"
"1101","5796"
"1101","5797"
"1101","5798"
"1101","5799"
"1282","5795"
"1282","5796"
"1094","4534"
"1113","4535"
"1114","4536"
"1113","4537"
"1113","4538"
"1113","4539"
"1114","4540"
"1113","4541"
"1113","4542"
"1113","4543"
"1113","4544"
"1113","4545"
"1113","4546"
"1113","4547"
"1113","4548"
"1113","4549"
"1113","4550"
"1113","4551"
"1113","4552"
"1113","4553"
"1113","4554"
"1113","4555"
"1282","5797"
"1113","4557"
"1113","4558"
"1113","4559"
"1282","5798"
"1113","4561"
"1113","4562"
"1113","4563"
"1113","4564"
"1113","4565"
"1113","4566"
"1113","4567"
"1113","4568"
"1113","4569"
"1113","4570"
"1113","4571"
"1113","4572"
"1113","4573"
"1113","4574"
"1113","4575"
"1113","4576"
"1113","4577"
"1113","4578"
"1113","4579"
"1113","4580"
"1113","4581"
"1113","4582"
"1113","4583"
"1113","4584"
"1113","4585"
"1113","4586"
"1113","4587"
"1113","4588"
"1113","4589"
"1113","4590"
"1113","4591"
"1113","4592"
"1113","4593"
"1113","4594"
"1113","4595"
"1113","4596"
"1113","4597"
"1113","4598"
"1113","4599"
"1113","4600"
"1115","4602"
"1115","4604"
"1117","4605"
"1117","4606"
"1117","4607"
"1117","4608"
"1117","4609"
"1117","4610"
"1117","4611"
"1117","4612"
"1115","4613"
"1118","4614"
"1118","4615"
"1578","5835"
"1115","4617"
"1119","4618"
"1282","5799"
"1121","4678"
"1121","4679"
"1121","4680"
"1121","4681"
"1121","4682"
"1122","4685"
"1523","5356"
"1748","5835"
"1124","4693"
"1748","5640"
"1125","4696"
"1125","4697"
"1125","4698"
"1126","4700"
"1126","4701"
"1126","4702"
"1126","4703"
"1127","4704"
"1530","5271"
"1748","5559"
"1748","3907"
"1748","3912"
"1748","3916"
"1530","5276"
"1240","4136"
"1240","4138"
"1240","4144"
"1240","4161"
"1240","4168"
"1129","4719"
"1129","4720"
"1129","4721"
"1130","4722"
"1578","5640"
"1507","5640"
"1240","4169"
"1240","4172"
"1240","4178"
"1105","5800"
"1270","5800"
"1240","4182"
"1240","4183"
"1240","4204"
"1240","4209"
"1240","4218"
"1240","4226"
"1240","4245"
"1240","4250"
"1240","4257"
"1240","4280"
"1240","4289"
"1240","4290"
"1240","4297"
"1103","5801"
"1103","5802"
"1103","5803"
"1103","5804"
"1103","5805"
"1294","5801"
"1529","5259"
"1130","4750"
"1294","5802"
"1294","5803"
"1294","5804"
"1294","5805"
"1102","5812"
"1529","5260"
"1397","5812"
"1111","5814"
"1334","5813"
"1334","5814"
"1310","5816"
"1309","5816"
"1308","4907"
"1130","4764"
"1130","4765"
"1130","4766"
"1130","4767"
"1129","4768"
"1136","4769"
"1136","4770"
"1137","4771"
"1137","4772"
"1137","4773"
"1138","4776"
"1136","4777"
"1139","4778"
"1240","4319"
"1136","4780"
"1240","4337"
"1140","4782"
"1140","4783"
"1129","4785"
"1240","4341"
"1172","4787"
"1141","4788"
"1141","4789"
"1141","4790"
"1141","4791"
"1172","4792"
"1146","4793"
"1240","4349"
"1146","4795"
"1146","4796"
"1146","4797"
"1146","4798"
"1146","4799"
"1146","4800"
"1145","4801"
"1240","4353"
"1240","4358"
"1308","5816"
"1479","5497"
"1142","4806"
"1144","4807"
"1144","4808"
"1144","4809"
"1142","4810"
"1142","4811"
"1142","4812"
"1142","4813"
"1142","4814"
"1142","4815"
"1479","5499"
"1142","4817"
"1144","4818"
"1144","4819"
"1144","4820"
"1146","4821"
"1146","4822"
"1146","4823"
"1146","4824"
"1144","4825"
"1144","4826"
"1142","4827"
"1147","4828"
"1147","4829"
"1147","4830"
"1144","4831"
"1144","4832"
"1144","4833"
"1146","4834"
"1146","4835"
"1146","4836"
"1146","4837"
"1172","4838"
"1148","4839"
"1149","4840"
"1149","4841"
"1148","4842"
"1150","4843"
"1150","4844"
"1150","4845"
"1150","4846"
"1148","4847"
"1151","4848"
"1479","5500"
"1479","5502"
"1479","5504"
"1479","5506"
"1479","5508"
"1479","5510"
"1479","5511"
"1151","4856"
"1151","4857"
"1151","4858"
"1151","4859"
"1151","4860"
"1153","4861"
"1154","4862"
"1154","4863"
"1154","4864"
"1154","4865"
"1154","4866"
"1154","4867"
"1154","4868"
"1154","4869"
"1154","4870"
"1154","4871"
"1154","4872"
"1155","5395"
"1154","4874"
"1154","4875"
"1154","4876"
"1154","4877"
"1154","4878"
"1154","4879"
"1154","4880"
"1154","4881"
"1154","4882"
"1154","4883"
"1154","4884"
"1154","4885"
"1154","4886"
"1154","4887"
"1154","4888"
"1154","4889"
"1154","4890"
"1154","4891"
"1154","4892"
"1587","5449"
"1155","4894"
"1156","4895"
"1156","4896"
"1156","4897"
"1158","4898"
"1156","4899"
"1159","4900"
"1587","5450"
"1587","5451"
"1479","5513"
"1160","4904"
"1155","4905"
"1160","4906"
"1160","4907"
"1162","4908"
"1162","4909"
"1162","4910"
"1161","4911"
"1163","4912"
"1163","4913"
"1163","4914"
"1163","4915"
"1163","4916"
"1163","4917"
"1163","4918"
"1163","4919"
"1163","4920"
"1161","4921"
"1479","5515"
"1156","5820"
"1156","5821"
"1479","5516"
"1479","5517"
"1479","5519"
"1741","5820"
"1741","5821"
"1165","4930"
"1587","5452"
"1529","5261"
"1479","5520"
"1587","5453"
"1479","5521"
"1587","5454"
"1479","5523"
"1740","5820"
"1740","5821"
"1587","5455"
"1587","5456"
"1587","5457"
"1587","5458"
"1479","5525"
"1587","5459"
"1479","5526"
"1479","5528"
"1479","5529"
"1479","5531"
"1479","5532"
"1736","5806"
"1736","5807"
"1736","5808"
"1737","5806"
"1737","5807"
"1737","5808"
"1175","4958"
"1175","4959"
"1175","4960"
"1175","4961"
"1175","4962"
"1155","5641"
"1155","5643"
"1429","4793"
"1409","4871"
"1429","4795"
"1429","4796"
"1429","4797"
"1429","4798"
"1429","4799"
"1429","4800"
"1429","4821"
"1429","4822"
"1429","4823"
"1429","4824"
"1429","4834"
"1429","4835"
"1429","4836"
"1429","4837"
"1409","4872"
"1529","5267"
"1479","5534"
"1529","5271"
"1428","3933"
"1428","3934"
"1428","3935"
"1428","3937"
"1428","3938"
"1428","3939"
"1428","3940"
"1424","3807"
"1424","3808"
"1424","3809"
"1424","3810"
"1409","4874"
"1424","3812"
"1424","3813"
"1409","4875"
"1409","4876"
"1424","3816"
"1424","3817"
"1424","3818"
"1409","4877"
"1424","3820"
"1424","3821"
"1424","3897"
"1425","3807"
"1425","3808"
"1425","3809"
"1425","3810"
"1409","4878"
"1425","3812"
"1425","3813"
"1409","4879"
"1409","4880"
"1425","3816"
"1425","3817"
"1425","3818"
"1409","4881"
"1425","3820"
"1425","3821"
"1425","3897"
"1426","3807"
"1426","3808"
"1426","3809"
"1426","3810"
"1409","4882"
"1426","3812"
"1426","3813"
"1409","4883"
"1409","4884"
"1426","3816"
"1426","3817"
"1426","3818"
"1409","4885"
"1426","3820"
"1426","3821"
"1426","3897"
"1421","3768"
"1421","3770"
"1421","3774"
"1421","3778"
"1421","3806"
"1421","3833"
"1409","4886"
"1421","3845"
"1422","3768"
"1422","3770"
"1422","3774"
"1422","3778"
"1422","3806"
"1422","3833"
"1409","4887"
"1422","3845"
"1423","3768"
"1423","3770"
"1423","3774"
"1423","3778"
"1423","3806"
"1423","3833"
"1409","4888"
"1423","3845"
"1418","3822"
"1418","3823"
"1409","4889"
"1418","3825"
"1418","3826"
"1409","4890"
"1418","3828"
"1409","4891"
"1418","3831"
"1418","3832"
"1419","3822"
"1419","3823"
"1409","4892"
"1419","3825"
"1419","3826"
"1409","4862"
"1419","3828"
"1409","4863"
"1419","3831"
"1419","3832"
"1420","3822"
"1420","3823"
"1409","4864"
"1420","3825"
"1420","3826"
"1409","4865"
"1420","3828"
"1409","4866"
"1420","3831"
"1420","3832"
"1415","3761"
"1415","3762"
"1415","3763"
"1415","3764"
"1415","3765"
"1415","3766"
"1415","3767"
"1415","3829"
"1415","3846"
"1415","3847"
"1415","3848"
"1415","3849"
"1409","4867"
"1415","3851"
"1415","3852"
"1415","3853"
"1415","3854"
"1409","4868"
"1415","3856"
"1415","3857"
"1415","3858"
"1415","3859"
"1415","3860"
"1415","3861"
"1415","3862"
"1415","3863"
"1415","3864"
"1415","3865"
"1409","4869"
"1415","3867"
"1415","3868"
"1415","3869"
"1415","3870"
"1415","3871"
"1415","3872"
"1415","3873"
"1415","3874"
"1415","3875"
"1409","4870"
"1415","3877"
"1415","3878"
"1415","3879"
"1415","3880"
"1415","3881"
"1415","3882"
"1415","3883"
"1415","3884"
"1415","3885"
"1409","5359"
"1415","3887"
"1415","3888"
"1415","3889"
"1409","5361"
"1415","3891"
"1415","3892"
"1102","5809"
"1415","3894"
"1155","5644"
"1155","5651"
"1155","5652"
"1415","3899"
"1415","3900"
"1415","3901"
"1415","3902"
"1416","3761"
"1416","3762"
"1416","3763"
"1416","3764"
"1416","3765"
"1416","3766"
"1416","3767"
"1416","3829"
"1416","3846"
"1416","3847"
"1416","3848"
"1416","3849"
"1102","5810"
"1416","3851"
"1479","5536"
"1479","5540"
"1479","5541"
"1479","5543"
"1479","5544"
"1479","5546"
"1416","3852"
"1416","3853"
"1416","3854"
"1663","4871"
"1416","3856"
"1416","3857"
"1416","3858"
"1416","3859"
"1416","3860"
"1416","3861"
"1416","3862"
"1416","3863"
"1416","3864"
"1416","3865"
"1663","4872"
"1416","3867"
"1416","3868"
"1416","3869"
"1416","3870"
"1416","3871"
"1416","3872"
"1416","3873"
"1416","3874"
"1416","3875"
"1663","4874"
"1416","3877"
"1416","3878"
"1416","3879"
"1416","3880"
"1416","3881"
"1416","3882"
"1416","3883"
"1416","3884"
"1416","3885"
"1663","4875"
"1416","3887"
"1416","3888"
"1416","3889"
"1663","4876"
"1416","3891"
"1416","3892"
"1102","5811"
"1416","3894"
"1663","4877"
"1663","4878"
"1416","3899"
"1416","3900"
"1416","3901"
"1416","3902"
"1417","3761"
"1417","3762"
"1417","3763"
"1417","3764"
"1417","3765"
"1417","3766"
"1417","3767"
"1417","3829"
"1417","3846"
"1417","3847"
"1417","3848"
"1417","3849"
"1663","4879"
"1417","3851"
"1417","3852"
"1417","3853"
"1417","3854"
"1663","4880"
"1417","3856"
"1417","3857"
"1417","3858"
"1417","3859"
"1417","3860"
"1417","3861"
"1417","3862"
"1417","3863"
"1417","3864"
"1417","3865"
"1663","4881"
"1417","3867"
"1417","3868"
"1417","3869"
"1417","3870"
"1417","3871"
"1417","3872"
"1417","3873"
"1417","3874"
"1417","3875"
"1663","4882"
"1417","3877"
"1417","3878"
"1417","3879"
"1417","3880"
"1417","3881"
"1417","3882"
"1417","3883"
"1417","3884"
"1417","3885"
"1663","4883"
"1417","3887"
"1417","3888"
"1417","3889"
"1663","4884"
"1417","3891"
"1417","3892"
"1397","5809"
"1417","3894"
"1155","5645"
"1663","4885"
"1663","4886"
"1417","3899"
"1417","3900"
"1417","3901"
"1417","3902"
"1545","5840"
"1763","5841"
"1529","5276"
"1663","4887"
"1663","4888"
"1663","4889"
"1663","4890"
"1663","4891"
"1663","4892"
"1663","4862"
"1663","4863"
"1663","4864"
"1663","4865"
"1410","4685"
"1411","4685"
"1408","4862"
"1408","4863"
"1408","4864"
"1408","4865"
"1408","4866"
"1408","4867"
"1408","4868"
"1408","4869"
"1408","4870"
"1408","4871"
"1408","4872"
"1155","5396"
"1408","4874"
"1408","4875"
"1408","4876"
"1408","4877"
"1408","4878"
"1408","4879"
"1408","4880"
"1408","4881"
"1408","4882"
"1408","4883"
"1408","4884"
"1408","4885"
"1408","4886"
"1408","4887"
"1408","4888"
"1408","4889"
"1408","4890"
"1408","4891"
"1408","4892"
"1663","4866"
"1663","4867"
"1663","4868"
"1663","4869"
"1663","4870"
"1663","5359"
"1663","5361"
"1665","5402"
"1665","5403"
"1665","5404"
"1665","5405"
"1155","5397"
"1665","5406"
"1665","5407"
"1665","5408"
"1665","5409"
"1665","5410"
"1665","5411"
"1665","5412"
"1665","5413"
"1665","5414"
"1665","4722"
"1665","4750"
"1665","4764"
"1665","4765"
"1665","4766"
"1665","4767"
"1665","5415"
"1665","5416"
"1665","5417"
"1665","5418"
"1405","4602"
"1405","4604"
"1405","4613"
"1405","4617"
"1403","3929"
"1403","3930"
"1404","3929"
"1404","3930"
"1665","5419"
"1665","5420"
"1665","5421"
"1665","5422"
"1665","5423"
"1665","5424"
"1665","5425"
"1665","5426"
"1665","5427"
"1665","5428"
"1665","5429"
"1665","5430"
"1155","5646"
"1155","5647"
"1155","5648"
"1155","5649"
"1155","5650"
"1397","5810"
"1665","5431"
"1397","5811"
"1111","5813"
"1738","5815"
"1739","5815"
"1740","4895"
"1740","4896"
"1740","4897"
"1665","5432"
"1740","4899"
"1741","4895"
"1741","4896"
"1529","5295"
"1741","4897"
"1529","5297"
"1741","4899"
"1160","5816"
"1394","5402"
"1394","5403"
"1394","5404"
"1394","5405"
"1394","4722"
"1394","4750"
"1394","4764"
"1394","4765"
"1394","4766"
"1394","4767"
"1395","4722"
"1395","4750"
"1395","4764"
"1395","4765"
"1395","4766"
"1395","4767"
"1394","5406"
"1394","5407"
"1394","5408"
"1394","5409"
"1394","5410"
"1394","5435"
"1394","5411"
"1394","5412"
"1394","5413"
"1394","5414"
"1394","5161"
"1394","5415"
"1394","5416"
"1394","5417"
"1394","5418"
"1394","5419"
"1394","5420"
"1394","5421"
"1394","5422"
"1394","5423"
"1394","5424"
"1394","5425"
"1394","5426"
"1529","5314"
"1394","5427"
"1394","5428"
"1394","5429"
"1726","5816"
"1742","4900"
"1742","5400"
"1742","5401"
"1186","5760"
"1186","5761"
"1186","5762"
"1186","5763"
"1186","5764"
"1186","5765"
"1186","5766"
"1644","5760"
"1644","5761"
"1644","5762"
"1644","5763"
"1644","5764"
"1394","5430"
"1394","5431"
"1394","5432"
"1394","5433"
"1394","5434"
"1394","5436"
"1394","5437"
"1394","5438"
"1394","5159"
"1394","5160"
"1644","5765"
"1644","5766"
"1763","5842"
"1479","5548"
"1479","5498"
"1479","5501"
"1370","3834"
"1479","5503"
"1370","3836"
"1370","3837"
"1370","3838"
"1370","3839"
"1479","5505"
"1370","3841"
"1479","5507"
"1479","5509"
"1371","3834"
"1479","5512"
"1371","3836"
"1371","3837"
"1371","3838"
"1371","3839"
"1479","5514"
"1371","3841"
"1479","5518"
"1479","5522"
"1372","3834"
"1479","5524"
"1372","3836"
"1372","3837"
"1372","3838"
"1372","3839"
"1479","5527"
"1372","3841"
"1479","5530"
"1479","5533"
"1479","5535"
"1479","5537"
"1479","5538"
"1479","5539"
"1479","5542"
"1110","5654"
"1189","5654"
"1479","5545"
"1365","3760"
"1479","5547"
"1365","3777"
"1070","5145"
"1365","3780"
"1365","3781"
"1365","3782"
"1365","3783"
"1365","3784"
"1365","3785"
"1365","3786"
"1365","3787"
"1365","3789"
"1365","3791"
"1365","3792"
"1365","3793"
"1365","3794"
"1365","3795"
"1365","3796"
"1365","3797"
"1365","3798"
"1365","3799"
"1365","3801"
"1365","3802"
"1365","3803"
"1365","3805"
"1479","5549"
"1479","5550"
"1478","5546"
"1479","5149"
"1478","5548"
"1478","5497"
"1478","5499"
"1478","5500"
"1478","5502"
"1478","5504"
"1478","5506"
"1478","5508"
"1478","5510"
"1478","5511"
"1478","5513"
"1478","5515"
"1478","5516"
"1478","5517"
"1478","5519"
"1478","5520"
