"id_droit","id_agent","date_modification","is_approbateur","is_operateur","id_agent_delegataire","id_droit_approbateur","version"
"1732","9005418","2015-07-23T14:43:27.906","false","true","NULL","1163","0"
"1734","9004745","2015-07-24T12:35:11.198","false","true","NULL","1523","0"
"1543","9004662","2015-06-12T07:46:15.519","false","true","NULL","1142","0"
"1113","9004401","2015-03-13T14:08:32.391","true","false","9005519","NULL","1"
"1494","9004152","2015-06-03T13:22:32.535","false","true","NULL","1113","0"
"1495","9004056","2015-06-03T14:38:49.275","true","false","NULL","NULL","0"
"1438","9004494","2015-03-24T15:07:06.723","true","false","9004274","NULL","1"
"1496","9004494","2015-06-04T11:25:53.768","false","true","NULL","1046","0"
"1497","9004274","2015-06-04T11:26:55.849","false","true","NULL","1046","0"
"1544","9004612","2015-06-12T07:46:40.578","false","true","NULL","1142","0"
"1743","9005616","2015-07-31T09:52:23.935","true","false","NULL","NULL","0"
"1145","9004978","2015-03-13T14:08:32.393","true","false","9005459","NULL","1"
"1733","9003282","2015-07-23T14:43:40.839","false","true","NULL","1163","0"
"1501","9005017","2015-06-05T09:40:36.566","false","true","NULL","1046","0"
"1502","9005676","2015-06-05T09:41:07.895","false","true","NULL","1046","0"
"1503","9003623","2015-06-05T09:51:21.638","false","true","NULL","1441","0"
"1504","9005374","2015-06-05T09:51:34.624","false","true","NULL","1441","0"
"1439","9004152","2015-03-24T15:10:48.190","true","false","NULL","NULL","2"
"1505","9002987","2015-06-05T11:04:06.831","false","true","NULL","1097","0"
"1506","9005360","2015-06-05T11:13:51.082","false","true","NULL","1140","0"
"1507","9003281","2015-06-05T11:45:39.519","false","true","NULL","1061","0"
"1545","9005324","2015-06-12T07:46:57.626","false","true","NULL","1142","0"
"1546","9005360","2015-06-12T07:50:28.618","false","true","NULL","1146","0"
"1512","9005362","2015-06-05T15:19:11.277","false","true","NULL","1046","0"
"1513","9004129","2015-06-05T15:44:53.333","false","true","NULL","1127","0"
"1514","9003257","2015-06-05T15:46:04.723","false","true","NULL","1127","0"
"1515","9005619","2015-06-05T15:47:05.575","false","true","NULL","1127","0"
"1516","9003933","2015-06-05T15:48:33.452","false","true","NULL","1127","0"
"1517","9004312","2015-06-05T15:56:44.139","false","true","NULL","1127","0"
"1547","9004662","2015-06-12T07:51:05.047","false","true","NULL","1146","0"
"1548","9004612","2015-06-12T07:51:19.825","false","true","NULL","1146","0"
"1549","9005324","2015-06-12T07:51:38.709","false","true","NULL","1146","0"
"1550","9004877","2015-06-12T07:51:55.180","false","true","NULL","1146","0"
"1552","9005324","2015-06-12T08:06:27.726","false","true","NULL","1147","0"
"1554","9004612","2015-06-12T08:12:21.847","false","true","NULL","1140","0"
"1555","9005324","2015-06-12T08:12:34.350","false","true","NULL","1140","0"
"1556","9004877","2015-06-12T08:12:47.789","false","true","NULL","1140","0"
"1557","9004662","2015-06-12T08:13:16.251","false","true","NULL","1140","0"
"1559","9004612","2015-06-12T08:15:15.291","false","true","NULL","1139","0"
"1560","9004662","2015-06-12T08:15:27.298","false","true","NULL","1139","0"
"1561","9004612","2015-06-12T08:17:28.974","false","true","NULL","1137","0"
"1565","9004877","2015-06-12T08:21:35.863","false","true","NULL","1138","0"
"1566","9004662","2015-06-12T08:21:57.153","false","true","NULL","1138","0"
"1569","9005324","2015-06-12T08:27:08.002","false","true","NULL","1172","0"
"1572","9004662","2015-06-12T08:29:55.544","false","true","NULL","1148","0"
"1573","9004612","2015-06-12T08:31:31.868","false","true","NULL","1150","0"
"1574","9005324","2015-06-12T08:31:48.956","false","true","NULL","1150","0"
"1575","9004662","2015-06-12T08:32:02.982","false","true","NULL","1150","0"
"1061","9004575","2015-03-13T14:08:32.388","true","false","9003327","NULL","2"
