"id_pointage","id_agent","id_type_pointage","date_lundi","date_debut","date_fin","quantite","id_pointage_parent","id_ref_prime","is_hsup_recuperee","id_comment_motif","id_comment_commentaire","version","id_ref_type_absence","is_hsup_rappel_service","id_motif_hsup"
"2847","9004383","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3578","9004383","3","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1445","9003637","3","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2262","9004103","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2261","9004103","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2260","9004103","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2259","9004103","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2258","9004103","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1384","9002440","3","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1383","9002440","3","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1382","9002440","3","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1381","9002440","3","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1380","9002440","3","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2059","9002440","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2737","9004305","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2997","9004424","3","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2996","9004424","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2995","9004424","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2994","9004424","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3003","9004424","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3002","9004424","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3001","9004424","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3000","9004424","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"2999","9004424","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3018","9004424","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3017","9004424","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3016","9004424","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3015","9004424","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3014","9004424","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1283","9004244","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"914","9003619","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3520","9004944","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3519","9004944","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3518","9004944","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3527","9004944","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3526","9004944","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3525","9004944","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3524","9004944","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3523","9004944","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3532","9004944","3","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3531","9004944","3","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3530","9004944","3","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3529","9004944","3","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3528","9004944","3","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3537","9004944","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3536","9004944","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3535","9004944","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3534","9004944","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1022","9004163","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1021","9004163","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1020","9004163","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5668","9004305","3","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5667","9004305","3","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5666","9004305","3","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5671","9004306","3","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"1551","9004163","3","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3253","9004752","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3198","9004617","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3389","9004762","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3358","9004760","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3388","9004269","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3387","9004269","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3386","9004269","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3385","9004269","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3403","9003619","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3402","9003619","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3401","9003619","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3400","9003619","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3399","9003619","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3237","9004633","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3236","9004633","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3235","9004633","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3234","9004633","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3233","9004633","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3323","9004759","3","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3322","9004759","3","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3321","9004759","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3320","9004759","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3338","9004759","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3292","9004756","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3291","9004756","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3290","9004756","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3289","9004756","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3288","9004756","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3373","9004761","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3372","9004761","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3371","9004761","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3370","9004761","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3369","9004761","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3378","9004761","3","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3377","9004761","3","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3376","9004761","3","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3257","9004752","3","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3256","9004752","3","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3255","9004752","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3254","9004752","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3277","9004752","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3276","9004752","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3275","9004752","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3274","9004752","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3273","9004752","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3202","9004617","3","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3201","9004617","3","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3200","9004617","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3199","9004617","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3212","9004617","3","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3211","9004617","3","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3210","9004617","3","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3209","9004617","3","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3208","9004617","3","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3232","9002663","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3231","9002663","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3230","9002663","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3229","9002663","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3228","9002663","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3282","9002926","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3281","9002926","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3280","9002926","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3279","9002926","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3278","9002926","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3297","9002926","3","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3296","9002926","3","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3295","9002926","3","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3393","9004762","3","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3392","9004762","3","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3391","9004762","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3390","9004762","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3398","9004762","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3397","9004762","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3396","9004762","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3395","9004762","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3394","9004762","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3411","9004762","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5670","9004306","3","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5669","9004306","3","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5663","9003419","3","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5662","9003419","3","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5661","9003419","3","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3404","9003964","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5679","9003006","2","2015-07-13T00:00:00.000","2015-07-15T16:00:00.000","2015-07-15T18:00:00.000","NULL","NULL","NULL","true","NULL","1410","1","NULL","false","20"
"5684","9003006","3","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","420","NULL","24","NULL","NULL","NULL","1","NULL","NULL","NULL"
"5683","9003006","3","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","480","NULL","24","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3419","9004151","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3420","9004151","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3421","9004151","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3422","9004151","3","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3423","9004151","3","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","420","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3429","9004151","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3430","9004151","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3431","9004151","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3432","9004151","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3433","9004151","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3444","9004151","3","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3445","9004151","3","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3446","9004151","3","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3447","9004151","3","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3448","9004151","3","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","420","NULL","25","NULL","NULL","NULL","0","NULL","NULL","NULL"
"3339","9004760","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3364","9004761","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3458","9004851","3","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3363","9004216","3","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3362","9004216","3","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3361","9004216","3","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3360","9004216","3","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3359","9004216","3","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3343","9004760","3","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3342","9004760","3","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3341","9004760","3","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3340","9004760","3","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3348","9004760","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3347","9004760","3","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3346","9004760","3","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3345","9004760","3","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3344","9004760","3","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
"3438","9004813","3","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","420","NULL","26","NULL","NULL","NULL","1","NULL","NULL","NULL"
