"id_droits_agent","id_agent","code_service","libelle_service","date_modification","version"
"4066","9004027","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0"
"4067","9003148","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0"
"4068","9004158","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0"
"4069","9003234","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0"
"4070","9003348","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0"
"4071","9003348","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4072","9003234","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4073","9004325","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4074","9003054","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4075","9002276","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4076","9003804","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"3989","9005167","DEAB","DASP Pôle Administratif et Budgétaire","2015-03-13T14:09:03.495","2"
"3993","9005494","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","1"
"3990","9005097","DEAB","DASP Pôle Administratif et Budgétaire","2015-03-13T14:09:03.495","2"
"3994","9003695","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","1"
"3995","9004030","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","1"
"3996","9004593","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","1"
"4077","9004159","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4078","9003940","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4079","9004420","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4080","9004427","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4081","9004693","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4082","9004420","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4083","9004944","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4084","9003124","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4085","9003124","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4086","9003155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4087","9003946","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4088","9003574","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4089","9002936","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4090","9005156","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4091","9002936","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4092","9004047","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4093","9003757","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4094","9003846","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4095","9004617","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4096","9003846","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4097","9003757","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4098","9003501","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4099","9004383","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4100","9004383","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4101","9003501","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4102","9003004","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4103","9003746","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0"
"4104","9003004","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4105","9004625","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4106","9004324","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4107","9004616","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4108","9004816","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4109","9003699","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4110","9004153","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4111","9004153","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4112","9003286","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4113","9002443","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4114","9003699","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4115","9004395","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4116","9004426","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4117","9003235","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4118","9004331","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4119","9003235","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4120","9004155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4121","9004331","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4122","9004307","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4123","9003756","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4124","9004381","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4125","9004709","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4126","9003756","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4127","9004138","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4128","9004769","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4129","9004624","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4130","9002929","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4131","9003619","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4132","9004944","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4133","9003619","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4134","9003431","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4135","9002929","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4136","9003964","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4137","9002915","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4138","9002886","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0"
"4139","9003672","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4140","9003672","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4141","9002886","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4142","9004157","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4143","9004303","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4144","9003248","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4145","9004304","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4146","9004303","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4147","9003549","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4148","9004467","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4149","9003248","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4150","9003551","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4151","9004336","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4152","9004220","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4153","9004305","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4154","9003240","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4155","9003145","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4156","9002919","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4157","9003145","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4158","9004116","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4159","9004628","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4160","9003821","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4161","9004618","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4162","9003312","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4163","9004618","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4164","9003898","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4165","9002392","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4166","9002967","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4167","9003821","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4168","9004216","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4169","9003576","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4170","9004216","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4171","9003614","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4172","9004468","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0"
"4173","9003312","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4174","9002961","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4175","9002960","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4176","9002670","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4177","9004433","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4178","9002580","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4179","9004304","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4180","9002580","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4181","9004432","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4182","9003432","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4183","9004471","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4184","9004884","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4185","9002803","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4186","9003432","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4187","9003633","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4188","9003126","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4189","9004190","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4190","9002459","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4191","9002938","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4192","9004270","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4193","9003463","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4194","9003157","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4195","9003155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4196","9002458","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4197","9003964","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4198","9003562","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4199","9002538","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4200","9002490","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4201","9003171","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4202","9004769","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4203","9003401","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4204","9003419","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4205","9002357","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4206","9004468","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0"
"4207","9004103","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4208","9003460","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4209","9004151","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4210","9003418","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4211","9003275","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4212","9003154","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4213","9003419","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4214","9004330","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4215","9002933","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4216","9004161","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4217","9004427","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4218","9004269","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4219","9004326","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4220","9004429","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4221","9002582","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4222","9003944","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4223","9004811","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4224","9003942","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4225","9004244","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4226","9003702","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4227","9004816","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4228","9003942","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4229","9002396","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4230","9003315","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4231","9003899","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4232","9002403","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4233","9003857","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4234","9004625","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4235","9004244","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4236","9003637","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4237","9003940","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4238","9003543","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0"
"4239","9003575","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4240","9003564","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4241","9004425","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4242","9004381","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4243","9003277","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4244","9003997","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4245","9004759","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4246","9003022","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4247","9002948","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4248","9002916","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4249","9004551","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4250","9003210","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4251","9004220","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4252","9003611","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4253","9003858","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4254","9004316","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4255","9004419","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4256","9002917","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4257","9004105","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4258","9002213","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4259","9002329","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4260","9003309","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4261","9002917","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4262","9003276","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4263","9003751","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4264","9003751","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4265","9004161","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4266","9003276","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4267","9003293","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4268","9004469","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4269","9004151","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4270","9003856","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4271","9004031","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4272","9002937","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4273","9003856","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4274","9004329","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0"
"4275","9004329","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4276","9004624","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4277","9004418","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4278","9003599","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4279","9003565","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4280","9004215","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4281","9003745","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4282","9003599","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4283","9003720","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4284","9004617","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4285","9003280","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4286","9004461","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4287","9004155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4288","9003720","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4289","9004164","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4290","9004072","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4291","9004072","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4292","9003576","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4293","9004164","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4294","9004080","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4295","9004761","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4296","9004306","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4297","9002663","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4298","9004306","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4299","9005069","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4300","9003494","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4301","9002242","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4302","9002663","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4303","9004423","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4304","9004431","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4305","9004251","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4306","9004327","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4307","9004759","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4308","9004158","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4309","9003948","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4310","9004462","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0"
"4311","9004327","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4312","9003530","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4313","9003702","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4314","9004384","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4315","9002919","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4316","9003746","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4317","9003129","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4318","9004031","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4319","9004424","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4320","9004105","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4321","9004424","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4322","9003129","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4323","9004434","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4324","9004633","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4325","9004858","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4326","9003546","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4327","9003210","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4328","9004309","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4329","9002943","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4330","9003546","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4331","9004328","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4332","9003998","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4333","9003310","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4334","9003998","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4335","9003310","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4336","9004215","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4337","9004352","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4338","9004352","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4339","9004004","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4340","9004004","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4341","9003774","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4342","9003632","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4343","9003774","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4344","9003632","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4345","9002458","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4346","9004269","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4347","9004758","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0"
"4348","9003572","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4349","9004156","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4350","9004156","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4351","9003222","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4352","9003572","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4353","9002926","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4354","9002276","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4355","9002926","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
"4356","9004386","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0"
