"id_pointage","id_ventil_date"
"76765","28"
"73472","28"
"73471","28"
"73470","28"
"77228","28"
"77227","28"
"77226","28"
"76764","28"
"76763","28"
"77694","28"
"32406","15"
"32405","15"
"32404","15"
"77693","28"
"71802","26"
"30717","15"
"30716","15"
"30715","15"
"71802","28"
"32411","15"
"32410","15"
"32409","15"
"32408","15"
"32407","15"
"30727","15"
"30726","15"
"30725","15"
"30724","15"
"30723","15"
"32416","15"
"32415","15"
"32414","15"
"32413","15"
"32412","15"
"30732","15"
"30731","15"
"30730","15"
"32421","15"
"32420","15"
"32419","15"
"32418","15"
"32417","15"
"30743","15"
"30742","15"
"30741","15"
"30740","15"
"30739","15"
"32426","15"
"32425","15"
"32424","15"
"32423","15"
"32422","15"
"30749","15"
"30748","15"
"30747","15"
"30746","15"
"30745","15"
"32431","15"
"32430","15"
"32429","15"
"32428","15"
"32427","15"
"30758","15"
"30757","15"
"30756","15"
"30755","15"
"30754","15"
"32436","15"
"32435","15"
"32434","15"
"32433","15"
"32432","15"
"30767","15"
"30766","15"
"30765","15"
"30764","15"
"32446","15"
"32445","15"
"32444","15"
"32443","15"
"32442","15"
"30776","15"
"30775","15"
"30774","15"
"32456","15"
"32455","15"
"32454","15"
"32453","15"
"32452","15"
"30786","15"
"30785","15"
"30784","15"
"30783","15"
"30782","15"
"33185","15"
"33184","15"
"33183","15"
"33182","15"
"32457","15"
"31238","15"
"31237","15"
"30791","15"
"33190","15"
"33189","15"
"33188","15"
"33187","15"
"33186","15"
"31252","15"
"31251","15"
"31250","15"
"31249","15"
"31248","15"
"33195","15"
"33194","15"
"33193","15"
"33192","15"
"33191","15"
"31262","15"
"31261","15"
"31260","15"
"31259","15"
"31258","15"
"33200","15"
"33199","15"
"33198","15"
"33197","15"
"33196","15"
"31270","15"
"31269","15"
"31268","15"
"33205","15"
"33204","15"
"33203","15"
"33202","15"
"33201","15"
"31274","15"
"31273","15"
"31235","15"
"31234","15"
"33210","15"
"33209","15"
"33208","15"
"33207","15"
"33206","15"
"31242","15"
"31241","15"
"31240","15"
"31239","15"
"33215","15"
"33214","15"
"33213","15"
"33212","15"
"33211","15"
"31247","15"
"31246","15"
"31245","15"
"31244","15"
"31243","15"
"33220","15"
"33219","15"
"33218","15"
"33217","15"
"33216","15"
"31257","15"
"31256","15"
"31255","15"
"31254","15"
"31253","15"
"33225","15"
"33224","15"
"33223","15"
"33222","15"
"33221","15"
"31267","15"
"31266","15"
"31265","15"
"31264","15"
"31263","15"
"31513","15"
"31512","15"
"31511","15"
"31510","15"
"31509","15"
"27029","15"
"31517","15"
"31516","15"
"31515","15"
"31514","15"
"27092","15"
"31522","15"
"31521","15"
"31520","15"
"31519","15"
"31518","15"
"30260","15"
"30153","15"
"31972","15"
"31526","15"
"31525","15"
"31524","15"
"31523","15"
"40644","18"
"40644","20"
"40643","18"
"40643","20"
"31647","15"
"34051","15"
"34052","15"
"34053","15"
"34054","15"
"34055","15"
"34056","15"
"34057","15"
"34058","15"
"34059","15"
"34060","15"
"34061","15"
"34062","15"
"34063","15"
"34064","15"
"34065","15"
"34066","15"
"34067","15"
"40496","18"
"40496","20"
"40495","18"
"40495","20"
"30247","15"
"29365","13"
"29365","15"
"29364","13"
"29364","15"
"29363","13"
"29363","15"
"29362","13"
"29362","15"
"29361","13"
"29361","15"
"29360","13"
"29360","15"
"29359","13"
"29359","15"
"29358","13"
"29358","15"
"29357","13"
"29357","15"
"29356","13"
"29356","15"
"29355","13"
"29355","15"
"29354","13"
"29354","15"
"29353","13"
"29353","15"
"29352","13"
"29352","15"
"29351","13"
"29351","15"
"30090","15"
"30089","15"
"46662","18"
"40037","16"
"40037","18"
"39758","18"
"39757","18"
"39762","18"
"47349","18"
"47350","18"
"47351","18"
"47352","18"
"47353","18"
"47354","18"
"47355","18"
"47356","18"
"47357","18"
"47358","18"
"47359","18"
"47360","18"
"47361","18"
"47362","18"
"47363","18"
"47364","18"
"47365","18"
"47366","18"
"47367","18"
"47368","18"
"30093","15"
"30092","15"
"30091","15"
"46640","18"
"39687","18"
"40804","18"
"40803","18"
"40802","18"
"40783","18"
"40782","18"
"40560","18"
"46695","18"
"46694","18"
"46403","18"
"46402","18"
"46401","18"
"39349","16"
"39349","18"
"39192","16"
"39192","18"
"38949","16"
"38949","18"
"38845","16"
"38845","18"
"38365","16"
"38365","18"
"38318","16"
"38318","18"
"38241","16"
"38241","18"
"38090","16"
"38090","18"
"71600","26"
"71600","28"
"73026","28"
"73025","28"
"72965","28"
"77421","28"
"73442","28"
"73323","28"
"77525","28"
"77443","28"
"66975","26"
"66975","28"
"73176","28"
"73175","28"
"76811","28"
"76810","28"
"76809","28"
"76808","28"
"73185","28"
"71744","28"
"71743","28"
"71742","28"
"71714","28"
"71713","28"
"71295","26"
"71295","28"
"72410","28"
"72409","28"
"72408","28"
"72131","28"
"32698","15"
"32697","15"
"32696","15"
"72130","28"
"71815","28"
"30452","15"
"30451","15"
"30450","15"
"71814","28"
"71718","28"
"32704","15"
"32703","15"
"32702","15"
"32701","15"
"32700","15"
"30483","15"
"30482","15"
"30477","15"
"30476","15"
"30475","15"
"32709","15"
"32708","15"
"32707","15"
"32706","15"
"32705","15"
"32714","15"
"32713","15"
"32712","15"
"32711","15"
"32710","15"
"30491","15"
"30490","15"
"30489","15"
"30488","15"
"30487","15"
"32719","15"
"32718","15"
"32717","15"
"32716","15"
"32715","15"
"30499","15"
"30498","15"
"30497","15"
"30496","15"
"30495","15"
"32724","15"
"32723","15"
"32722","15"
"32721","15"
"32720","15"
"30504","15"
"30503","15"
"30502","15"
"30501","15"
"30500","15"
"32729","15"
"32728","15"
"32727","15"
"32726","15"
"32725","15"
"30506","15"
"32734","15"
"32733","15"
"32732","15"
"32731","15"
"32730","15"
"30509","15"
"30508","15"
"30507","15"
"32739","15"
"32738","15"
"32737","15"
"32736","15"
"32735","15"
"30510","15"
"33116","15"
"33115","15"
"33114","15"
"33113","15"
"32740","15"
"31164","15"
"31163","15"
"31162","15"
"30516","15"
"33121","15"
"33120","15"
"33119","15"
"33118","15"
"33117","15"
"31174","15"
"31173","15"
"31172","15"
"31171","15"
"31170","15"
"33131","15"
"33130","15"
"33129","15"
"33128","15"
"33127","15"
"33126","15"
"33125","15"
"33124","15"
"33123","15"
"33122","15"
"31180","15"
"31179","15"
"31178","15"
"31177","15"
"31176","15"
"33141","15"
"33140","15"
"33139","15"
"33138","15"
"33137","15"
"31184","15"
"31183","15"
"31182","15"
"31181","15"
"33151","15"
"33150","15"
"33149","15"
"33148","15"
"33147","15"
"31217","15"
"31216","15"
"33166","15"
"33165","15"
"33164","15"
"33163","15"
"33162","15"
"31224","15"
"31223","15"
"31222","15"
"33171","15"
"33170","15"
"33169","15"
"33168","15"
"33167","15"
"31227","15"
"33176","15"
"33175","15"
"33174","15"
"33173","15"
"33172","15"
"31232","15"
"31231","15"
"31230","15"
"31229","15"
"31228","15"
"33181","15"
"33180","15"
"33179","15"
"33178","15"
"33177","15"
"31233","15"
"31508","15"
"31507","15"
"31506","15"
"31505","15"
"31504","15"
"31500","15"
"31499","15"
"31498","15"
"31497","15"
"31496","15"
"31495","15"
"31494","15"
"31493","15"
"31492","15"
"30147","15"
"31490","15"
"31489","15"
"31488","15"
"31487","15"
"31486","15"
"40494","18"
"40494","20"
"47823","20"
"47822","20"
"31646","15"
"34113","15"
"34114","15"
"34115","15"
"34116","15"
"34117","15"
"34118","15"
"34119","15"
"34120","15"
"34121","15"
"34122","15"
"34123","15"
"34124","15"
"34125","15"
"34126","15"
"34127","15"
"34128","15"
"47147","18"
"47147","20"
"47146","18"
"47146","20"
"31963","15"
"34133","15"
"34134","15"
"34135","15"
"34136","15"
"34137","15"
"34138","15"
"34139","15"
"34140","15"
"34141","15"
"34142","15"
"34143","15"
"34144","15"
"34145","15"
"34146","15"
"34147","15"
"34148","15"
"27678","13"
"27678","15"
"27677","13"
"27677","15"
"27676","13"
"27676","15"
"27675","13"
"27675","15"
"27674","13"
"27674","15"
"26346","15"
"19664","11"
"19664","15"
"19662","11"
"19662","15"
"18385","11"
"18385","15"
"18384","11"
"18384","15"
"18383","11"
"18383","15"
"16000","11"
"16000","15"
"15999","11"
"15999","15"
"15998","11"
"15998","15"
"15997","11"
"15997","15"
"15996","11"
"15996","15"
"15995","11"
"15995","15"
"15994","11"
"15994","15"
"15993","11"
"15993","15"
"15992","11"
"15992","15"
"29518","15"
"29517","15"
"34172","15"
"34173","15"
"34174","15"
"34175","15"
"34176","15"
"34177","15"
"34178","15"
"34179","15"
"34180","15"
"34181","15"
"34182","15"
"34183","15"
"34184","15"
"34185","15"
"34186","15"
"27724","13"
"27724","15"
"27723","13"
"27723","15"
"27722","13"
"27722","15"
"27721","13"
"27721","15"
"71492","26"
"71492","28"
"71192","26"
"71192","28"
"71191","26"
"71191","28"
"67497","26"
"67497","28"
"67494","26"
"67494","28"
"67193","26"
"67193","28"
"67192","26"
"67192","28"
"65796","28"
"72172","28"
"71857","26"
"71857","28"
"73310","28"
"73121","28"
"73120","28"
"72905","28"
"72904","28"
"72903","28"
"76923","28"
"76922","28"
"76918","28"
"73302","28"
"73301","28"
"73300","28"
"73240","28"
"72991","28"
"72920","28"
"76902","28"
"76901","28"
"76900","28"
"76875","28"
"73538","28"
"73427","28"
"71135","26"
"32498","15"
"32497","15"
"32496","15"
"71135","28"
"71127","26"
"30846","15"
"30845","15"
"30844","15"
"71127","28"
"71056","26"
"32503","15"
"32502","15"
"32501","15"
"32500","15"
"32499","15"
"30851","15"
"30850","15"
"30849","15"
"30848","15"
"30847","15"
"32513","15"
"32512","15"
"32511","15"
"32510","15"
"32509","15"
"30854","15"
"30853","15"
"30852","15"
"32524","15"
"32523","15"
"32522","15"
"32521","15"
"32520","15"
"30859","15"
"30858","15"
"30857","15"
"30856","15"
"30855","15"
"32536","15"
"32535","15"
"32534","15"
"32533","15"
"32532","15"
"30864","15"
"30863","15"
"30862","15"
"30861","15"
"30860","15"
"32547","15"
"32546","15"
"32545","15"
"32544","15"
"32543","15"
"30865","15"
"32552","15"
"32551","15"
"32550","15"
"32549","15"
"32548","15"
"30870","15"
"30869","15"
"30868","15"
"30867","15"
"30866","15"
"32557","15"
"32556","15"
"32555","15"
"32554","15"
"32553","15"
"30873","15"
"30872","15"
"30871","15"
"32564","15"
"32563","15"
"32562","15"
"32561","15"
"32560","15"
"30874","15"
"33229","15"
"33228","15"
"33227","15"
"33226","15"
"32566","15"
"31341","15"
"33234","15"
"33233","15"
"33232","15"
"33231","15"
"33230","15"
"31344","15"
"33239","15"
"33238","15"
"33237","15"
"33236","15"
"33235","15"
"31351","15"
"31350","15"
"31349","15"
"31348","15"
"31347","15"
"33244","15"
"33243","15"
"33242","15"
"33241","15"
"33240","15"
"31353","15"
"31352","15"
"33249","15"
"33248","15"
"33247","15"
"33246","15"
"33245","15"
"31354","15"
"31320","15"
"31319","15"
"33255","15"
"33254","15"
"33253","15"
"33252","15"
"33251","15"
"31318","15"
"31317","15"
"31316","15"
"31315","15"
"33261","15"
"33260","15"
"33259","15"
"33258","15"
"33257","15"
"31299","15"
"33266","15"
"33265","15"
"33264","15"
"33263","15"
"33262","15"
"31293","15"
"31292","15"
"31291","15"
"31290","15"
"33272","15"
"33271","15"
"33270","15"
"33269","15"
"33268","15"
"31298","15"
"31297","15"
"31296","15"
"31295","15"
"31294","15"
"31540","15"
"31539","15"
"31538","15"
"31537","15"
"31536","15"
"31545","15"
"31544","15"
"31543","15"
"31542","15"
"31541","15"
"31550","15"
"31549","15"
"31548","15"
"31547","15"
"31546","15"
"47145","18"
"47145","20"
"48317","20"
"48316","20"
"31648","15"
"34191","15"
"34192","15"
"34193","15"
"34194","15"
"34195","15"
"34196","15"
"34197","15"
"34198","15"
"34199","15"
"34200","15"
"34201","15"
"34202","15"
"34203","15"
"34204","15"
"34205","15"
"34206","15"
"48315","20"
"48314","20"
"52881","20"
"52623","20"
"27031","15"
"26899","15"
"29482","15"
"29374","15"
"32755","15"
"34211","15"
"34212","15"
"34213","15"
"34214","15"
"34215","15"
"34216","15"
"34217","15"
"34218","15"
"34219","15"
"34220","15"
"34221","15"
"34222","15"
"34223","15"
"34224","15"
"34225","15"
"34226","15"
"52622","20"
"53129","20"
"53128","20"
"52883","20"
"27741","13"
"27741","15"
"27740","13"
"27740","15"
"27739","13"
"27739","15"
"27738","13"
"27738","15"
"27737","13"
"27737","15"
"29381","15"
"30139","15"
"30138","15"
"34231","15"
"34232","15"
"34233","15"
"34234","15"
"34235","15"
"34236","15"
"34237","15"
"34238","15"
"34239","15"
"34240","15"
"34241","15"
"29790","15"
"34246","15"
"34247","15"
"34248","15"
"34249","15"
"34250","15"
"34251","15"
"34252","15"
"34253","15"
"34254","15"
"34255","15"
"34256","15"
"34257","15"
"27776","13"
"27776","15"
"27775","13"
"27775","15"
"27774","13"
"27774","15"
"27773","13"
"27773","15"
"27772","13"
"27772","15"
"30964","15"
"30963","15"
"30962","15"
"30961","15"
"30960","15"
"27781","13"
"27781","15"
"27780","13"
"27780","15"
"27779","13"
"27779","15"
"27778","13"
"27778","15"
"27777","13"
"27777","15"
"26700","15"
"27127","15"
"29815","15"
"29814","15"
"29813","15"
"29812","15"
"34262","15"
"34263","15"
"34264","15"
"34265","15"
"34266","15"
"34267","15"
"34268","15"
"34269","15"
"34270","15"
"34271","15"
"34272","15"
"34273","15"
"34274","15"
"34275","15"
"34276","15"
"34277","15"
"34278","15"
"34279","15"
"31966","15"
"34284","15"
"34285","15"
"34286","15"
"34287","15"
"34288","15"
"34289","15"
"34290","15"
"34291","15"
"34292","15"
"34293","15"
"34294","15"
"34295","15"
"34296","15"
"34297","15"
"34298","15"
"34299","15"
"27791","13"
"27791","15"
"27790","13"
"27790","15"
"27789","13"
"27789","15"
"27788","13"
"27788","15"
"27787","13"
"27787","15"
"26417","15"
"26416","15"
"25787","13"
"25787","15"
"25786","13"
"25786","15"
"25785","13"
"25785","15"
"25784","13"
"25784","15"
"25783","13"
"25783","15"
"29394","15"
"29393","15"
"27806","13"
"27806","15"
"27805","13"
"27805","15"
"27804","13"
"27804","15"
"27803","13"
"27803","15"
"27802","13"
"27802","15"
"29398","15"
"29397","15"
"29396","15"
"29395","15"
"34304","15"
"34305","15"
"34306","15"
"34307","15"
"34308","15"
"34309","15"
"34310","15"
"34311","15"
"34312","15"
"34313","15"
"34314","15"
"34315","15"
"34316","15"
"34317","15"
"34318","15"
"34319","15"
"34320","15"
"24497","13"
"24497","15"
"24496","13"
"24496","15"
"24495","13"
"24495","15"
"24494","13"
"24494","15"
"24493","13"
"24493","15"
"23375","13"
"23375","15"
"23374","13"
"23374","15"
"23373","13"
"23373","15"
"23372","13"
"23372","15"
"23371","13"
"23371","15"
"22185","13"
"22185","15"
"22184","13"
"22184","15"
"22183","13"
"22183","15"
"22182","13"
"22182","15"
"22181","13"
"22181","15"
"20859","13"
"20859","15"
"20858","13"
"20858","15"
"30095","15"
"30094","15"
"33645","16"
"33645","18"
"46655","18"
"40471","18"
"40470","18"
"50701","19"
"39867","18"
"39866","18"
"39865","18"
"39576","16"
"39576","18"
"50701","21"
"40694","18"
"50700","19"
"50700","21"
"50699","19"
"50699","21"
"50698","19"
"39263","16"
"39263","18"
"39262","16"
"39262","18"
"39260","16"
"39260","18"
"39186","16"
"39186","18"
"71056","28"
"67428","26"
"67428","28"
"72027","28"
"72026","28"
"71797","26"
"71797","28"
"71796","26"
"71796","28"
"71758","26"
"71758","28"
"73337","28"
"73206","28"
"73205","28"
"73204","28"
"73203","28"
"72032","28"
"76956","28"
"73424","28"
"77362","28"
"77361","28"
"77345","28"
"77344","28"
"76958","28"
"76957","28"
"71431","26"
"71431","28"
"71430","26"
"71430","28"
"70992","26"
"70992","28"
"70991","26"
"70991","28"
"70990","26"
"70990","28"
"32288","15"
"32287","15"
"32286","15"
"67477","26"
"67477","28"
"30297","15"
"30296","15"
"30295","15"
"67476","26"
"67476","28"
"32303","15"
"32302","15"
"32301","15"
"32300","15"
"32299","15"
"30307","15"
"30306","15"
"30305","15"
"30304","15"
"30303","15"
"32313","15"
"32312","15"
"32311","15"
"32310","15"
"32309","15"
"32318","15"
"32317","15"
"32316","15"
"32315","15"
"32314","15"
"32328","15"
"32327","15"
"32326","15"
"32325","15"
"32324","15"
"30319","15"
"30318","15"
"30317","15"
"30316","15"
"30315","15"
"32338","15"
"32337","15"
"32336","15"
"32335","15"
"32334","15"
"30331","15"
"30330","15"
"30329","15"
"30328","15"
"30327","15"
"32348","15"
"32347","15"
"32346","15"
"32345","15"
"32344","15"
"32358","15"
"32357","15"
"32356","15"
"32355","15"
"32354","15"
"32363","15"
"32362","15"
"32361","15"
"32360","15"
"32359","15"
"30337","15"
"30336","15"
"30335","15"
"30334","15"
"30333","15"
"32962","15"
"32961","15"
"32960","15"
"32959","15"
"32369","15"
"31013","15"
"31012","15"
"30343","15"
"32967","15"
"32966","15"
"32965","15"
"32964","15"
"32963","15"
"31034","15"
"31033","15"
"31032","15"
"31031","15"
"31030","15"
"32972","15"
"32971","15"
"32970","15"
"32969","15"
"32968","15"
"31046","15"
"31045","15"
"31044","15"
"31043","15"
"31042","15"
"32977","15"
"32976","15"
"32975","15"
"32974","15"
"32973","15"
"31063","15"
"31062","15"
"31061","15"
"32982","15"
"32981","15"
"32980","15"
"32979","15"
"32978","15"
"31272","15"
"31271","15"
"31066","15"
"31065","15"
"31064","15"
"32987","15"
"32986","15"
"32985","15"
"32984","15"
"32983","15"
"31279","15"
"31278","15"
"31277","15"
"31276","15"
"31275","15"
"32992","15"
"32991","15"
"32990","15"
"32989","15"
"32988","15"
"31284","15"
"31283","15"
"31282","15"
"31281","15"
"31280","15"
"32997","15"
"32996","15"
"32995","15"
"32994","15"
"32993","15"
"31289","15"
"31288","15"
"31287","15"
"31286","15"
"31285","15"
"33002","15"
"33001","15"
"33000","15"
"32999","15"
"32998","15"
"31530","15"
"31529","15"
"31528","15"
"31527","15"
"31535","15"
"31534","15"
"31533","15"
"31532","15"
"31531","15"
"34345","15"
"34346","15"
"34347","15"
"34348","15"
"34349","15"
"34350","15"
"34351","15"
"34352","15"
"34353","15"
"34354","15"
"34355","15"
"35121","15"
"35120","15"
"35119","15"
"35118","15"
"52882","20"
"53752","20"
"53751","20"
"53750","20"
"35123","15"
"27346","13"
"27346","15"
"27345","13"
"27345","15"
"27344","13"
"27344","15"
"27343","13"
"27343","15"
"27342","13"
"27342","15"
"35414","15"
"35413","15"
"35412","15"
"35411","15"
"35410","15"
"35419","15"
"35418","15"
"35417","15"
"35416","15"
"35415","15"
"35424","15"
"35423","15"
"35422","15"
"35421","15"
"35420","15"
"46917","18"
"46917","20"
"46916","18"
"46916","20"
"35425","15"
"28707","13"
"28707","15"
"28706","13"
"28706","15"
"28705","13"
"28705","15"
"28704","13"
"28704","15"
"28703","13"
"28703","15"
"46915","18"
"46915","20"
"46431","18"
"46431","20"
"36089","15"
"36088","15"
"36087","15"
"36086","15"
"36085","15"
"36094","15"
"36093","15"
"36092","15"
"36091","15"
"36090","15"
"36099","15"
"36098","15"
"36097","15"
"36096","15"
"36095","15"
"46429","18"
"46429","20"
"46428","18"
"46428","20"
"36100","15"
"27361","13"
"27361","15"
"27360","13"
"27360","15"
"27359","13"
"27359","15"
"27358","13"
"27358","15"
"27357","13"
"27357","15"
"36209","15"
"36208","15"
"36207","15"
"36206","15"
"36205","15"
"36212","15"
"36211","15"
"36210","15"
"36217","15"
"36216","15"
"36215","15"
"36214","15"
"36213","15"
"40903","18"
"40903","20"
"40902","18"
"40902","20"
"36218","15"
"29032","13"
"29032","15"
"29031","13"
"29031","15"
"29030","13"
"29030","15"
"29029","13"
"29029","15"
"29028","13"
"29028","15"
"35093","15"
"35092","15"
"35091","15"
"35090","15"
"35089","15"
"35098","15"
"35097","15"
"35096","15"
"35095","15"
"35094","15"
"35103","15"
"35102","15"
"35101","15"
"35100","15"
"35099","15"
"40894","18"
"40894","20"
"40577","18"
"40577","20"
"35104","15"
"27376","13"
"27376","15"
"27375","13"
"27375","15"
"27374","13"
"27374","15"
"27373","13"
"27373","15"
"27372","13"
"27372","15"
"40576","18"
"40576","20"
"40575","18"
"40575","20"
"38741","16"
"38741","18"
"38739","16"
"38739","18"
"34618","15"
"34617","15"
"34616","15"
"34615","15"
"34614","15"
"34623","15"
"34622","15"
"34621","15"
"34620","15"
"34619","15"
"34628","15"
"34627","15"
"34626","15"
"34625","15"
"34624","15"
"48052","20"
"48051","20"
"48050","20"
"52755","20"
"34629","15"
"27386","13"
"27386","15"
"27385","13"
"27385","15"
"27384","13"
"27384","15"
"27383","13"
"27383","15"
"27382","13"
"27382","15"
"35147","15"
"35146","15"
"35145","15"
"35144","15"
"35143","15"
"35152","15"
"35151","15"
"35150","15"
"35149","15"
"35148","15"
"35157","15"
"35156","15"
"35155","15"
"35154","15"
"35153","15"
"48474","20"
"48380","20"
"48379","20"
"48264","20"
"35158","15"
"27412","13"
"27412","15"
"27411","13"
"27411","15"
"27410","13"
"27410","15"
"27409","13"
"27409","15"
"27408","13"
"27408","15"
"35851","15"
"35850","15"
"35849","15"
"35848","15"
"35847","15"
"35856","15"
"35855","15"
"35854","15"
"35853","15"
"35852","15"
"35861","15"
"35860","15"
"35859","15"
"35858","15"
"35857","15"
"53146","20"
"52942","20"
"53713","20"
"53686","20"
"35862","15"
"27427","13"
"27427","15"
"27426","13"
"27426","15"
"27425","13"
"27425","15"
"27424","13"
"27424","15"
"27423","13"
"27423","15"
"34823","15"
"34822","15"
"34821","15"
"34820","15"
"34819","15"
"34828","15"
"34827","15"
"34826","15"
"34825","15"
"34824","15"
"34833","15"
"34832","15"
"34831","15"
"34830","15"
"34829","15"
"65990","26"
"47044","18"
"47044","20"
"47042","18"
"34834","15"
"28507","13"
"28507","15"
"28506","13"
"28506","15"
"28505","13"
"28505","15"
"28504","13"
"28504","15"
"28503","13"
"28503","15"
"36227","15"
"36226","15"
"36225","15"
"36224","15"
"36223","15"
"36232","15"
"36231","15"
"36230","15"
"36229","15"
"36228","15"
"36237","15"
"36236","15"
"36235","15"
"36234","15"
"36233","15"
"47042","20"
"46859","18"
"46859","20"
"46469","18"
"36238","15"
"27432","13"
"27432","15"
"27431","13"
"27431","15"
"27430","13"
"27430","15"
"27429","13"
"27429","15"
"27428","13"
"27428","15"
"36129","15"
"36128","15"
"36127","15"
"36126","15"
"36125","15"
"36134","15"
"36133","15"
"36132","15"
"36131","15"
"36130","15"
"36139","15"
"36138","15"
"36137","15"
"36136","15"
"36135","15"
"46469","20"
"46461","18"
"46461","20"
"46460","18"
"36140","15"
"27458","13"
"27458","15"
"27457","13"
"27457","15"
"27456","13"
"27456","15"
"27455","13"
"27455","15"
"27454","13"
"27454","15"
"35831","15"
"35830","15"
"35829","15"
"35828","15"
"35827","15"
"35836","15"
"35835","15"
"35834","15"
"35833","15"
"35832","15"
"35841","15"
"35840","15"
"35839","15"
"35838","15"
"35837","15"
"46460","20"
"40928","18"
"40928","20"
"40927","18"
"35842","15"
"27468","13"
"27468","15"
"27467","13"
"27467","15"
"27466","13"
"27466","15"
"27465","13"
"27465","15"
"27464","13"
"27464","15"
"36009","15"
"36008","15"
"36007","15"
"36006","15"
"36005","15"
"36014","15"
"36013","15"
"36012","15"
"36011","15"
"36010","15"
"36019","15"
"36018","15"
"36017","15"
"36016","15"
"36015","15"
"40927","20"
"40926","18"
"40926","20"
"40601","18"
"36020","15"
"27473","13"
"27473","15"
"27472","13"
"27472","15"
"27471","13"
"27471","15"
"27470","13"
"27470","15"
"27469","13"
"27469","15"
"36456","15"
"36455","15"
"36454","15"
"36453","15"
"36452","15"
"36461","15"
"36460","15"
"36459","15"
"36458","15"
"36457","15"
"36466","15"
"36465","15"
"36464","15"
"36463","15"
"36462","15"
"40601","20"
"40600","18"
"40600","20"
"40599","18"
"36467","15"
"27478","13"
"27478","15"
"27477","13"
"27477","15"
"27476","13"
"27476","15"
"27475","13"
"27475","15"
"27474","13"
"27474","15"
"35549","15"
"35548","15"
"35547","15"
"35546","15"
"35545","15"
"35554","15"
"35553","15"
"35552","15"
"35551","15"
"35550","15"
"35559","15"
"35558","15"
"35557","15"
"35556","15"
"35555","15"
"40599","20"
"39739","18"
"39739","20"
"39737","18"
"35560","15"
"27498","13"
"27498","15"
"27497","13"
"27497","15"
"27496","13"
"27496","15"
"27495","13"
"27495","15"
"27494","13"
"27494","15"
"35949","15"
"35948","15"
"35947","15"
"35946","15"
"35945","15"
"35954","15"
"35953","15"
"35952","15"
"35951","15"
"35950","15"
"35959","15"
"35958","15"
"35957","15"
"35956","15"
"35955","15"
"39737","20"
"39736","18"
"39736","20"
"47751","20"
"35960","15"
"29007","13"
"29007","15"
"29006","13"
"29006","15"
"29005","13"
"29005","15"
"29004","13"
"29004","15"
"29003","13"
"29003","15"
"35891","15"
"35890","15"
"35889","15"
"35888","15"
"35887","15"
"35896","15"
"35895","15"
"35894","15"
"35893","15"
"35892","15"
"35901","15"
"35900","15"
"35899","15"
"35898","15"
"35897","15"
"53410","20"
"52970","20"
"65989","26"
"65988","26"
"35902","15"
"28947","13"
"28947","15"
"28946","13"
"28946","15"
"28945","13"
"28945","15"
"28944","13"
"28944","15"
"28943","13"
"28943","15"
"35434","15"
"35433","15"
"35432","15"
"35431","15"
"35430","15"
"35439","15"
"35438","15"
"35437","15"
"35436","15"
"35435","15"
"35444","15"
"35443","15"
"35442","15"
"35441","15"
"35440","15"
"38738","16"
"38738","18"
"38491","16"
"38491","18"
"35445","15"
"28727","13"
"28727","15"
"28726","13"
"28726","15"
"28725","13"
"28725","15"
"28724","13"
"28724","15"
"28723","13"
"28723","15"
"38489","16"
"38489","18"
"38224","16"
"38224","18"
"34958","15"
"34957","15"
"34956","15"
"34955","15"
"34954","15"
"34963","15"
"34962","15"
"34961","15"
"34960","15"
"34959","15"
"34968","15"
"34967","15"
"34966","15"
"34965","15"
"34964","15"
"65987","26"
"65986","26"
"52728","20"
"58170","23"
"34969","15"
"27513","13"
"27513","15"
"27512","13"
"27512","15"
"27511","13"
"27511","15"
"27510","13"
"27510","15"
"27509","13"
"27509","15"
"35509","15"
"35508","15"
"35507","15"
"35506","15"
"35505","15"
"35514","15"
"35513","15"
"35512","15"
"35511","15"
"35510","15"
"35519","15"
"35518","15"
"35517","15"
"35516","15"
"35515","15"
"58169","23"
"58168","23"
"58167","23"
"59760","23"
"35520","15"
"28767","13"
"28767","15"
"28766","13"
"28766","15"
"28765","13"
"28765","15"
"28764","13"
"28764","15"
"28763","13"
"28763","15"
"35013","15"
"35012","15"
"35011","15"
"35010","15"
"35009","15"
"35018","15"
"35017","15"
"35016","15"
"35015","15"
"35014","15"
"35023","15"
"35022","15"
"35021","15"
"35020","15"
"35019","15"
"53232","20"
"53231","20"
"61228","23"
"61229","23"
"35024","15"
"27538","13"
"27538","15"
"27537","13"
"27537","15"
"27536","13"
"27536","15"
"27535","13"
"27535","15"
"27534","13"
"27534","15"
"34898","15"
"34897","15"
"34896","15"
"34895","15"
"34894","15"
"34903","15"
"34902","15"
"34901","15"
"34900","15"
"34899","15"
"34908","15"
"34907","15"
"34906","15"
"34905","15"
"34904","15"
"61230","23"
"61231","23"
"61232","23"
"48439","20"
"34909","15"
"28547","13"
"28547","15"
"28546","13"
"28546","15"
"28545","13"
"28545","15"
"28544","13"
"28544","15"
"28543","13"
"28543","15"
"48433","20"
"48432","20"
"48431","20"
"48430","20"
"33973","15"
"33972","15"
"33971","15"
"33970","15"
"33969","15"
"33978","15"
"33977","15"
"33976","15"
"33975","15"
"33974","15"
"33983","15"
"33982","15"
"33981","15"
"33980","15"
"33979","15"
"48429","20"
"48428","20"
"48427","20"
"46631","20"
"33984","15"
"27548","13"
