"id_rc_histo","id_agent","date_lundi","m_sup","m_base_horaire","version"
"928","9005366","2016-02-22T00:00:00.000","60","2340","0"
"929","9005475","2016-02-22T00:00:00.000","60","2340","0"
"930","9005676","2016-02-22T00:00:00.000","45","2340","0"
"931","9005729","2016-02-22T00:00:00.000","1920","2340","0"
"932","9005729","2016-02-29T00:00:00.000","1170","2340","0"
"933","9005729","2016-03-07T00:00:00.000","660","2340","0"
"934","9005738","2016-02-22T00:00:00.000","180","2340","0"
"935","9005738","2016-02-29T00:00:00.000","465","2340","0"
"936","9005738","2016-03-07T00:00:00.000","465","2340","0"
"937","9005738","2016-03-14T00:00:00.000","420","2340","0"
"938","9005738","2016-03-21T00:00:00.000","465","2340","0"
"939","9005751","2016-02-22T00:00:00.000","45","2340","0"
"940","9004491","2016-02-29T00:00:00.000","120","2340","0"
"941","9004540","2016-02-29T00:00:00.000","600","2340","0"
"942","9004540","2016-03-14T00:00:00.000","120","2340","0"
"944","9004989","2016-02-29T00:00:00.000","345","2340","0"
"945","9004989","2016-03-07T00:00:00.000","180","2340","0"
"946","9005644","2016-03-07T00:00:00.000","90","2340","0"
"947","9004548","2016-03-14T00:00:00.000","900","2340","0"
"948","9005740","2016-03-14T00:00:00.000","360","2340","0"
"949","9004421","2016-03-21T00:00:00.000","60","2340","0"
"911","9003305","2016-03-07T00:00:00.000","225","2340","1"
"921","9004522","2016-03-07T00:00:00.000","480","2340","1"
"923","9004522","2016-03-21T00:00:00.000","750","2340","1"
"943","9004540","2016-03-21T00:00:00.000","750","2340","1"
"950","9004142","2016-03-28T00:00:00.000","360","2340","0"
"952","9003769","2016-02-08T00:00:00.000","120","2340","0"
"955","9004529","2016-02-08T00:00:00.000","60","2340","0"
"959","9004634","2016-02-22T00:00:00.000","615","2340","0"
"960","9004634","2016-02-29T00:00:00.000","750","2340","0"
"961","9004634","2016-03-21T00:00:00.000","450","2340","0"
"963","9004173","2016-02-29T00:00:00.000","150","2340","0"
"964","9004173","2016-03-14T00:00:00.000","255","2340","0"
"968","9003088","2016-03-07T00:00:00.000","195","2340","0"
"970","9004447","2016-03-14T00:00:00.000","300","2340","0"
"972","9002246","2016-03-28T00:00:00.000","120","2340","0"
"973","9003410","2015-06-01T00:00:00.000","1560","2340","0"
"974","9003410","2015-06-08T00:00:00.000","180","2340","0"
"975","9003953","2015-11-02T00:00:00.000","480","2340","0"
"976","9003953","2016-03-07T00:00:00.000","960","2340","0"
"977","9003953","2016-03-21T00:00:00.000","480","2340","0"
"990","9005076","2016-03-14T00:00:00.000","240","2340","0"
"992","9004079","2016-03-21T00:00:00.000","120","2340","0"
"994","9004594","2016-03-21T00:00:00.000","120","2340","0"
"997","9003578","2016-03-28T00:00:00.000","690","2340","0"
"998","9003578","2016-04-04T00:00:00.000","630","2340","0"
"1002","9004421","2016-03-28T00:00:00.000","90","2340","0"
"1006","9005738","2016-03-28T00:00:00.000","180","2340","0"
"1007","9005738","2016-04-04T00:00:00.000","465","2340","0"
"1011","9005624","2016-04-04T00:00:00.000","810","2340","0"
"1013","9004631","2016-04-11T00:00:00.000","60","2340","0"
"1015","9005532","2016-04-11T00:00:00.000","90","2340","0"
"1018","9003417","2016-03-14T00:00:00.000","60","2340","0"
"1019","9003417","2016-03-21T00:00:00.000","60","2340","0"
"1020","9003417","2016-03-28T00:00:00.000","60","2340","0"
"1021","9003417","2016-04-04T00:00:00.000","60","2340","0"
"1022","9003417","2016-04-11T00:00:00.000","60","2340","0"
"1028","9004241","2016-03-28T00:00:00.000","300","2340","0"
"1029","9004241","2016-04-18T00:00:00.000","675","2340","0"
"1034","9004472","2016-03-28T00:00:00.000","300","2340","0"
"1035","9004472","2016-04-04T00:00:00.000","630","2340","0"
"1036","9004472","2016-04-11T00:00:00.000","210","2340","0"
"1037","9004472","2016-04-18T00:00:00.000","120","2340","0"
"956","9004529","2016-04-04T00:00:00.000","300","2340","1"
"1042","9002246","2016-04-11T00:00:00.000","150","2340","0"
"1043","9002246","2016-04-18T00:00:00.000","120","2340","0"
"1044","9002246","2016-04-25T00:00:00.000","120","2340","0"
"1046","9003386","2016-04-18T00:00:00.000","600","2340","0"
"1048","9004145","2016-04-18T00:00:00.000","60","2340","0"
"1051","9004474","2016-04-18T00:00:00.000","960","2340","0"
"1053","9003883","2016-04-25T00:00:00.000","120","2340","0"
"898","9003681","2016-02-29T00:00:00.000","210","2340","1"
"1055","9003681","2016-03-07T00:00:00.000","210","2340","0"
"1056","9003681","2016-03-28T00:00:00.000","60","2340","0"
"1057","9003681","2016-04-18T00:00:00.000","180","2340","0"
"987","9004522","2016-04-11T00:00:00.000","450","2340","1"
"1061","9004522","2016-04-25T00:00:00.000","660","2340","0"
"1062","9004522","2016-05-09T00:00:00.000","915","2340","0"
"1066","9004540","2016-04-11T00:00:00.000","0","2340","0"
"1067","9004540","2016-04-18T00:00:00.000","1035","2340","0"
"1068","9004540","2016-05-02T00:00:00.000","825","2340","0"
"1069","9004540","2016-05-09T00:00:00.000","0","2340","0"
"1076","9004594","2016-04-04T00:00:00.000","120","2340","0"
"999","9003578","2016-04-11T00:00:00.000","870","2340","1"
"1079","9003578","2016-04-18T00:00:00.000","645","2340","0"
"1080","9003578","2016-04-25T00:00:00.000","735","2340","0"
"1081","9003578","2016-05-02T00:00:00.000","405","2340","0"
"1082","9003578","2016-05-09T00:00:00.000","1245","2340","0"
"1085","9005738","2016-04-11T00:00:00.000","465","2340","0"
"1088","9003236","2016-04-18T00:00:00.000","435","2340","0"
"1089","9003236","2016-05-02T00:00:00.000","825","2340","0"
"1090","9003236","2016-05-09T00:00:00.000","885","2340","0"
"1094","9003721","2016-04-18T00:00:00.000","480","2340","0"
"1099","9004134","2016-04-18T00:00:00.000","960","2340","0"
"1101","9004160","2016-04-18T00:00:00.000","960","2340","0"
"1103","9004237","2016-04-18T00:00:00.000","960","2340","0"
"1104","9004237","2016-04-25T00:00:00.000","0","2340","0"
"1105","9004237","2016-05-02T00:00:00.000","480","2340","0"
"1106","9004237","2016-05-09T00:00:00.000","540","2340","0"
"1108","9004317","2016-04-18T00:00:00.000","480","2340","0"
"1111","9004476","2016-04-18T00:00:00.000","840","2340","0"
"1112","9004476","2016-04-25T00:00:00.000","240","2340","0"
"1117","9004645","2016-04-18T00:00:00.000","960","2340","0"
"1118","9004645","2016-04-25T00:00:00.000","300","2340","0"
"1119","9004645","2016-05-02T00:00:00.000","480","2340","0"
"1121","9005610","2016-04-18T00:00:00.000","210","2340","0"
"1124","9005729","2016-04-18T00:00:00.000","360","2340","0"
"1126","9005741","2016-04-18T00:00:00.000","480","2340","0"
"1128","9005760","2016-04-11T00:00:00.000","0","2340","0"
"1129","9005760","2016-04-18T00:00:00.000","240","2340","0"
"1131","9004058","2016-04-25T00:00:00.000","60","2340","0"
"1133","9005170","2016-04-25T00:00:00.000","75","2340","0"
"1135","9005341","2016-04-25T00:00:00.000","180","2340","0"
"1137","9005420","2016-05-02T00:00:00.000","420","2340","0"
"1138","9005420","2016-05-09T00:00:00.000","300","2340","0"
"1140","9004600","2016-05-09T00:00:00.000","330","2340","0"
"1142","9003873","2016-05-16T00:00:00.000","300","2340","0"
"1145","9004989","2016-05-23T00:00:00.000","270","2340","0"
"1147","9005492","2016-05-23T00:00:00.000","2040","2340","0"
"1149","9005496","2016-05-23T00:00:00.000","2040","2340","0"
"1152","9003200","2016-05-16T00:00:00.000","480","2340","0"
"1153","9003200","2016-05-23T00:00:00.000","120","2340","0"
"1157","9002607","2016-04-25T00:00:00.000","540","2340","0"
"1158","9002607","2016-05-02T00:00:00.000","540","2340","0"
"1161","9004173","2016-05-02T00:00:00.000","480","2340","0"
"1162","9004173","2016-05-16T00:00:00.000","465","2340","0"
"1163","9004173","2016-05-23T00:00:00.000","165","2340","0"
"1038","9004472","2016-04-25T00:00:00.000","870","2340","1"
"1166","9004472","2016-05-02T00:00:00.000","480","2340","0"
"1167","9004472","2016-05-09T00:00:00.000","75","2340","0"
"1168","9004472","2016-05-16T00:00:00.000","735","2340","0"
"1172","9003339","2016-04-18T00:00:00.000","0","2340","0"
"1173","9003339","2016-05-02T00:00:00.000","480","2340","0"
"1174","9003339","2016-05-09T00:00:00.000","600","2340","0"
"1175","9003339","2016-05-16T00:00:00.000","240","2340","0"
"1176","9003339","2016-05-23T00:00:00.000","120","2340","0"
"1179","9004634","2016-05-02T00:00:00.000","450","2340","0"
"1180","9004634","2016-05-09T00:00:00.000","990","2340","0"
"1181","9004634","2016-05-16T00:00:00.000","540","2340","0"
"1182","9004634","2016-05-23T00:00:00.000","600","2340","0"
"951","9005492","2016-03-28T00:00:00.000","60","2340","0"
"953","9004402","2016-02-08T00:00:00.000","120","2340","0"
"954","9004402","2016-04-04T00:00:00.000","300","2340","0"
"957","9005101","2016-02-08T00:00:00.000","120","2340","0"
"958","9005101","2016-04-04T00:00:00.000","780","2340","0"
"962","9004131","2016-02-29T00:00:00.000","120","2340","0"
"965","9004241","2016-02-29T00:00:00.000","300","2340","0"
"966","9004241","2016-03-07T00:00:00.000","180","2340","0"
"967","9004241","2016-03-21T00:00:00.000","390","2340","0"
"969","9004280","2016-03-14T00:00:00.000","300","2340","0"
"971","9004472","2016-03-14T00:00:00.000","420","2340","0"
"818","9005716","2016-02-08T00:00:00.000","270","2340","1"
"978","9005716","2016-02-15T00:00:00.000","330","2340","0"
"979","9005716","2016-02-22T00:00:00.000","150","2340","0"
"980","9005716","2016-02-29T00:00:00.000","120","2340","0"
"981","9005716","2016-03-07T00:00:00.000","60","2340","0"
"982","9005716","2016-03-14T00:00:00.000","120","2340","0"
"983","9005716","2016-03-21T00:00:00.000","120","2340","0"
"985","9004483","2016-03-07T00:00:00.000","240","2340","0"
"986","9004483","2016-03-21T00:00:00.000","360","2340","0"
"988","9004744","2016-03-07T00:00:00.000","180","2340","0"
"989","9004744","2016-03-21T00:00:00.000","180","2340","0"
"991","9005341","2016-03-14T00:00:00.000","420","2340","0"
"993","9004540","2016-03-28T00:00:00.000","270","2340","0"
"995","9003236","2016-03-28T00:00:00.000","375","2340","0"
"996","9003236","2016-04-04T00:00:00.000","330","2340","0"
"1000","9004365","2016-03-28T00:00:00.000","90","2340","0"
"1001","9004365","2016-04-18T00:00:00.000","60","2340","0"
"1003","9005644","2016-03-28T00:00:00.000","180","2340","0"
"1004","9005644","2016-04-04T00:00:00.000","120","2340","0"
"1005","9005644","2016-04-11T00:00:00.000","105","2340","0"
"1008","9005170","2016-04-04T00:00:00.000","105","2340","0"
"1009","9005170","2016-04-11T00:00:00.000","120","2340","0"
"1010","9005170","2016-04-18T00:00:00.000","120","2340","0"
"1012","9005665","2016-04-04T00:00:00.000","300","2340","0"
"1014","9004989","2016-04-11T00:00:00.000","405","2340","0"
"1016","9005666","2016-04-11T00:00:00.000","60","2340","0"
"1023","9004173","2016-03-28T00:00:00.000","375","2340","0"
"1024","9004173","2016-04-04T00:00:00.000","270","2340","0"
"1025","9004173","2016-04-11T00:00:00.000","150","2340","0"
"1026","9004173","2016-04-18T00:00:00.000","435","2340","0"
"1030","9004280","2016-03-28T00:00:00.000","300","2340","0"
"1031","9004280","2016-04-04T00:00:00.000","330","2340","0"
"1032","9004280","2016-04-11T00:00:00.000","510","2340","0"
"1033","9004280","2016-04-18T00:00:00.000","330","2340","0"
"1039","9004634","2016-03-28T00:00:00.000","300","2340","0"
"1040","9004634","2016-04-11T00:00:00.000","240","2340","0"
"1041","9004634","2016-04-18T00:00:00.000","990","2340","0"
"1045","9003088","2016-04-11T00:00:00.000","360","2340","0"
"1047","9004143","2016-04-18T00:00:00.000","60","2340","0"
"1049","9004447","2016-04-18T00:00:00.000","840","2340","0"
"1050","9004447","2016-04-25T00:00:00.000","240","2340","0"
"1052","9005096","2016-04-18T00:00:00.000","60","2340","0"
"1054","9004144","2016-04-25T00:00:00.000","60","2340","0"
"912","9003305","2016-03-21T00:00:00.000","750","2340","1"
"1058","9003305","2016-04-18T00:00:00.000","825","2340","0"
"1059","9003305","2016-04-25T00:00:00.000","135","2340","0"
"1060","9003305","2016-05-02T00:00:00.000","420","2340","0"
"1063","9005180","2016-03-14T00:00:00.000","120","2340","0"
"1064","9005180","2016-04-18T00:00:00.000","120","2340","0"
"1065","9005180","2016-04-25T00:00:00.000","60","2340","0"
"984","9005716","2016-03-28T00:00:00.000","150","2340","1"
"1070","9005716","2016-04-04T00:00:00.000","150","2340","0"
"1071","9005716","2016-04-11T00:00:00.000","300","2340","0"
"1072","9005716","2016-04-18T00:00:00.000","990","2340","0"
"1073","9005716","2016-04-25T00:00:00.000","60","2340","0"
"1074","9005716","2016-05-02T00:00:00.000","660","2340","0"
"1075","9005716","2016-05-09T00:00:00.000","120","2340","0"
"1077","9005773","2016-04-04T00:00:00.000","90","2340","0"
"1078","9005773","2016-04-18T00:00:00.000","90","2340","0"
"1083","9005624","2016-04-11T00:00:00.000","300","2340","0"
"1084","9005624","2016-05-16T00:00:00.000","150","2340","0"
"1086","9005769","2016-04-11T00:00:00.000","120","2340","0"
"1087","9005769","2016-04-25T00:00:00.000","210","2340","0"
"1091","9003712","2016-03-28T00:00:00.000","0","2340","0"
"1092","9003712","2016-04-18T00:00:00.000","720","2340","0"
"1093","9003712","2016-04-25T00:00:00.000","540","2340","0"
"1095","9003869","2016-04-18T00:00:00.000","960","2340","0"
"1096","9003869","2016-04-25T00:00:00.000","300","2340","0"
"1097","9003869","2016-05-02T00:00:00.000","480","2340","0"
"1098","9003869","2016-05-16T00:00:00.000","240","2340","0"
"1100","9004142","2016-04-18T00:00:00.000","360","2340","0"
"1102","9004178","2016-04-18T00:00:00.000","960","2340","0"
"1107","9004260","2016-04-18T00:00:00.000","960","2340","0"
"1109","9004421","2016-04-18T00:00:00.000","90","2340","0"
"1110","9004421","2016-05-02T00:00:00.000","240","2340","0"
"1113","9004491","2016-04-18T00:00:00.000","960","2340","0"
"1114","9004491","2016-04-25T00:00:00.000","300","2340","0"
"1115","9004491","2016-05-02T00:00:00.000","240","2340","0"
"1116","9004491","2016-05-09T00:00:00.000","540","2340","0"
"1120","9004962","2016-04-18T00:00:00.000","960","2340","0"
"1122","9005644","2016-04-18T00:00:00.000","270","2340","0"
"1123","9005644","2016-04-25T00:00:00.000","240","2340","0"
"1125","9005739","2016-04-18T00:00:00.000","480","2340","0"
"1127","9005758","2016-04-18T00:00:00.000","270","2340","0"
"1130","9003953","2016-04-25T00:00:00.000","420","2340","0"
"1132","9005076","2016-04-25T00:00:00.000","120","2340","0"
"1134","9005321","2016-04-25T00:00:00.000","60","2340","0"
"1136","9004787","2016-05-02T00:00:00.000","240","2340","0"
"1139","9005676","2016-05-02T00:00:00.000","45","2340","0"
"1141","9003861","2016-05-16T00:00:00.000","1020","2340","0"
"1143","9005491","2016-05-16T00:00:00.000","510","2340","0"
"1144","9005491","2016-05-23T00:00:00.000","1530","2340","0"
"1146","9005490","2016-05-23T00:00:00.000","2040","2340","0"
"1148","9005495","2016-05-23T00:00:00.000","2040","2340","0"
"1154","9004131","2016-04-18T00:00:00.000","960","2340","0"
"1155","9004131","2016-04-25T00:00:00.000","300","2340","0"
"1156","9004131","2016-05-09T00:00:00.000","540","2340","0"
"1159","9003386","2016-04-25T00:00:00.000","480","2340","0"
"1160","9003386","2016-05-02T00:00:00.000","360","2340","0"
"1027","9004173","2016-04-25T00:00:00.000","345","2340","1"
"1164","9004241","2016-04-25T00:00:00.000","750","2340","0"
"1165","9004241","2016-05-02T00:00:00.000","300","2340","0"
"1169","9004474","2016-04-25T00:00:00.000","300","2340","0"
"1170","9004474","2016-05-02T00:00:00.000","480","2340","0"
"1171","9004474","2016-05-23T00:00:00.000","120","2340","0"
"1177","9004447","2016-05-02T00:00:00.000","420","2340","0"
"1178","9004447","2016-05-09T00:00:00.000","300","2340","0"
"1183","9003304","2016-05-09T00:00:00.000","150","2340","0"
