"id_ventil_prime","id_ventil_date","id_agent","date_debut_mois","id_ref_prime","quantite","etat","version","date_prime"
"11379","21","9004382","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11393","21","9004270","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11394","21","9004270","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11418","21","9004173","2016-01-01T00:00:00.000","23","7488","7","1","2016-01-22T00:00:00.000"
"11420","21","9004173","2016-02-01T00:00:00.000","23","10173","7","1","2016-02-29T00:00:00.000"
"11421","21","9004173","2016-03-01T00:00:00.000","23","1872","7","1","2016-03-04T00:00:00.000"
"11431","21","9003599","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11432","21","9003599","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"13168","26","9005317","2016-04-01T00:00:00.000","1","3240","7","1","2016-04-23T00:00:00.000"
"10646","20","9003779","2016-02-01T00:00:00.000","4","480","7","1","2016-02-14T00:00:00.000"
"10647","20","9003779","2016-02-01T00:00:00.000","6","6","7","1","2016-02-09T00:00:00.000"
"10669","20","9003506","2016-01-01T00:00:00.000","1","480","7","1","2016-01-27T00:00:00.000"
"10670","20","9003506","2016-01-01T00:00:00.000","4","480","7","1","2016-01-31T00:00:00.000"
"10671","20","9003506","2016-01-01T00:00:00.000","6","4","7","1","2016-01-31T00:00:00.000"
"10672","20","9003506","2016-02-01T00:00:00.000","1","2400","7","1","2016-02-01T00:00:00.000"
"11441","21","9003883","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11442","21","9003883","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11445","21","9003964","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11446","21","9003964","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11453","21","9004427","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11454","21","9004427","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11457","21","9003812","2016-02-01T00:00:00.000","23","3744","7","1","2016-02-18T00:00:00.000"
"11458","21","9002670","2016-02-01T00:00:00.000","26","4920","7","1","2016-02-29T00:00:00.000"
"11459","21","9002670","2016-03-01T00:00:00.000","26","930","7","1","2016-03-04T00:00:00.000"
"11409","21","9004131","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11410","21","9004131","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11426","21","9004433","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11427","21","9004433","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11407","21","9003200","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11408","21","9003200","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11413","21","9002926","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11414","21","9002926","2016-03-01T00:00:00.000","26","1404","7","1","2016-03-04T00:00:00.000"
"11429","21","9002528","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11430","21","9002528","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11433","21","9003846","2016-02-01T00:00:00.000","26","2850","7","1","2016-02-29T00:00:00.000"
"11434","21","9003846","2016-03-01T00:00:00.000","26","930","7","1","2016-03-04T00:00:00.000"
"11437","21","9004523","2016-02-01T00:00:00.000","23","9828","7","1","2016-02-29T00:00:00.000"
"11438","21","9004523","2016-03-01T00:00:00.000","23","1404","7","1","2016-03-03T00:00:00.000"
"11449","21","9004552","2016-02-01T00:00:00.000","23","9828","7","1","2016-02-29T00:00:00.000"
"11450","21","9004552","2016-03-01T00:00:00.000","23","1872","7","1","2016-03-04T00:00:00.000"
"11422","21","9002200","2016-02-01T00:00:00.000","28","9828","7","1","2016-02-29T00:00:00.000"
"11423","21","9002200","2016-03-01T00:00:00.000","28","1872","7","1","2016-03-04T00:00:00.000"
"11435","21","9004615","2016-02-01T00:00:00.000","26","4920","7","1","2016-02-29T00:00:00.000"
"11436","21","9004615","2016-03-01T00:00:00.000","26","480","7","1","2016-03-04T00:00:00.000"
"14322","27","9004173","2016-05-01T00:00:00.000","23","10926","7","1","2016-05-13T00:00:00.000"
"14321","27","9004173","2016-05-01T00:00:00.000","48","660","7","1","2016-05-27T00:00:00.000"
"10673","20","9003506","2016-02-01T00:00:00.000","4","960","7","1","2016-02-14T00:00:00.000"
"10674","20","9003506","2016-02-01T00:00:00.000","6","8","7","1","2016-02-24T00:00:00.000"
"10727","20","9003975","2016-01-01T00:00:00.000","24","9900","7","1","2016-01-29T00:00:00.000"
"12096","23","9004529","2016-02-01T00:00:00.000","28","7488","7","1","2016-02-29T00:00:00.000"
"12097","23","9004529","2016-04-01T00:00:00.000","28","2988","7","1","2016-04-08T00:00:00.000"
"12429","24","9003983","2016-03-01T00:00:00.000","1","975","7","1","2016-03-23T00:00:00.000"
"11506","22","9005285","2016-02-01T00:00:00.000","1","2220","7","1","2016-02-26T00:00:00.000"
"11507","22","9005285","2016-02-01T00:00:00.000","6","2","7","1","2016-02-24T00:00:00.000"
"11508","22","9005285","2016-03-01T00:00:00.000","1","360","7","1","2016-03-11T00:00:00.000"
"11526","22","9003781","2016-02-01T00:00:00.000","1","480","7","1","2016-02-05T00:00:00.000"
"11527","22","9003781","2016-02-01T00:00:00.000","6","10","7","1","2016-02-04T00:00:00.000"
"11528","22","9003781","2016-03-01T00:00:00.000","1","480","7","1","2016-03-19T00:00:00.000"
"11529","22","9003781","2016-03-01T00:00:00.000","6","10","7","1","2016-03-18T00:00:00.000"
"11533","22","9003373","2016-02-01T00:00:00.000","1","2400","7","1","2016-02-07T00:00:00.000"
"11534","22","9003373","2016-02-01T00:00:00.000","4","960","7","1","2016-02-07T00:00:00.000"
"11535","22","9003373","2016-02-01T00:00:00.000","6","9","7","1","2016-02-01T00:00:00.000"
"11536","22","9003373","2016-03-01T00:00:00.000","1","2460","7","1","2016-03-23T00:00:00.000"
"11546","22","9004232","2016-02-01T00:00:00.000","1","480","7","1","2016-02-19T00:00:00.000"
"11547","22","9004232","2016-02-01T00:00:00.000","6","7","7","1","2016-02-25T00:00:00.000"
"11548","22","9004232","2016-03-01T00:00:00.000","1","975","7","1","2016-03-18T00:00:00.000"
"11549","22","9004232","2016-03-01T00:00:00.000","4","600","7","1","2016-03-06T00:00:00.000"
"11550","22","9004232","2016-03-01T00:00:00.000","6","10","7","1","2016-03-18T00:00:00.000"
"11554","22","9005694","2016-02-01T00:00:00.000","1","2130","7","1","2016-02-18T00:00:00.000"
"11555","22","9005694","2016-02-01T00:00:00.000","6","6","7","1","2016-02-18T00:00:00.000"
"11556","22","9005694","2016-03-01T00:00:00.000","1","750","7","1","2016-03-04T00:00:00.000"
"11557","22","9005694","2016-03-01T00:00:00.000","6","2","7","1","2016-03-09T00:00:00.000"
"11564","22","9005077","2016-02-01T00:00:00.000","1","2400","7","1","2016-02-05T00:00:00.000"
"11565","22","9005077","2016-02-01T00:00:00.000","4","960","7","1","2016-02-14T00:00:00.000"
"11566","22","9005077","2016-02-01T00:00:00.000","6","13","7","1","2016-02-04T00:00:00.000"
"11567","22","9005077","2016-03-01T00:00:00.000","1","1920","7","1","2016-03-21T00:00:00.000"
"11568","22","9005077","2016-03-01T00:00:00.000","4","480","7","1","2016-03-20T00:00:00.000"
"11574","22","9004223","2016-02-01T00:00:00.000","1","2400","7","1","2016-02-10T00:00:00.000"
"11575","22","9004223","2016-02-01T00:00:00.000","4","960","7","1","2016-02-14T00:00:00.000"
"11576","22","9004223","2016-02-01T00:00:00.000","6","10","7","1","2016-02-23T00:00:00.000"
"11577","22","9004223","2016-03-01T00:00:00.000","1","2880","7","1","2016-03-11T00:00:00.000"
"11578","22","9004223","2016-03-01T00:00:00.000","4","1080","7","1","2016-03-06T00:00:00.000"
"11579","22","9004223","2016-03-01T00:00:00.000","6","12","7","1","2016-03-10T00:00:00.000"
"11580","22","9005686","2016-02-01T00:00:00.000","1","1140","7","1","2016-02-18T00:00:00.000"
"11581","22","9005686","2016-02-01T00:00:00.000","6","1","7","1","2016-02-24T00:00:00.000"
"11582","22","9005686","2016-03-01T00:00:00.000","1","1440","7","1","2016-03-18T00:00:00.000"
"11583","22","9005686","2016-03-01T00:00:00.000","6","3","7","1","2016-03-11T00:00:00.000"
"11589","22","9003779","2016-02-01T00:00:00.000","1","1440","7","1","2016-02-20T00:00:00.000"
"11590","22","9003779","2016-02-01T00:00:00.000","4","960","7","1","2016-02-14T00:00:00.000"
"11591","22","9003779","2016-02-01T00:00:00.000","6","8","7","1","2016-02-19T00:00:00.000"
"11592","22","9003779","2016-03-01T00:00:00.000","1","3840","7","1","2016-03-31T00:00:00.000"
"11593","22","9003779","2016-03-01T00:00:00.000","4","960","7","1","2016-03-20T00:00:00.000"
"11601","22","9003146","2016-02-01T00:00:00.000","24","10890","7","1","2016-02-29T00:00:00.000"
"11605","22","9003146","2016-03-01T00:00:00.000","24","11850","7","1","2016-03-31T00:00:00.000"
"11609","22","9003146","2016-04-01T00:00:00.000","24","420","7","1","2016-04-01T00:00:00.000"
"11602","22","9003146","2016-02-01T00:00:00.000","1","3120","7","1","2016-02-03T00:00:00.000"
"11603","22","9003146","2016-02-01T00:00:00.000","4","2055","7","1","2016-02-14T00:00:00.000"
"11604","22","9003146","2016-02-01T00:00:00.000","6","9","7","1","2016-02-13T00:00:00.000"
"11610","22","9003162","2016-02-01T00:00:00.000","1","2400","7","1","2016-02-08T00:00:00.000"
"11611","22","9003162","2016-02-01T00:00:00.000","4","1440","7","1","2016-02-28T00:00:00.000"
"11612","22","9003162","2016-02-01T00:00:00.000","6","10","7","1","2016-02-06T00:00:00.000"
"11613","22","9003162","2016-03-01T00:00:00.000","1","2880","7","1","2016-03-19T00:00:00.000"
"11614","22","9003162","2016-03-01T00:00:00.000","4","1440","7","1","2016-03-13T00:00:00.000"
"11615","22","9003162","2016-03-01T00:00:00.000","6","9","7","1","2016-03-27T00:00:00.000"
"11622","22","9003398","2016-02-01T00:00:00.000","1","1320","7","1","2016-02-12T00:00:00.000"
"11623","22","9003398","2016-02-01T00:00:00.000","6","1","7","1","2016-02-22T00:00:00.000"
"11624","22","9003398","2016-03-01T00:00:00.000","1","1410","7","1","2016-03-24T00:00:00.000"
"11625","22","9003398","2016-03-01T00:00:00.000","6","3","7","1","2016-03-18T00:00:00.000"
"12844","25","9003304","2016-04-01T00:00:00.000","23","9828","7","1","2016-04-29T00:00:00.000"
"11451","21","9003348","2016-02-01T00:00:00.000","26","6552","7","1","2016-02-18T00:00:00.000"
"11452","21","9003348","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"11455","21","9004163","2016-02-01T00:00:00.000","26","9828","7","1","2016-02-29T00:00:00.000"
"11456","21","9004163","2016-03-01T00:00:00.000","26","1872","7","1","2016-03-04T00:00:00.000"
"10731","20","9003975","2016-02-01T00:00:00.000","24","9360","7","1","2016-02-26T00:00:00.000"
"10728","20","9003975","2016-01-01T00:00:00.000","1","2400","7","1","2016-01-27T00:00:00.000"
"10729","20","9003975","2016-01-01T00:00:00.000","4","1920","7","1","2016-01-01T00:00:00.000"
"10730","20","9003975","2016-01-01T00:00:00.000","6","10","7","1","2016-01-20T00:00:00.000"
"10732","20","9003975","2016-02-01T00:00:00.000","1","2400","7","1","2016-02-16T00:00:00.000"
"10733","20","9003975","2016-02-01T00:00:00.000","4","480","7","1","2016-02-21T00:00:00.000"
"12100","23","9004173","2016-02-01T00:00:00.000","23","10173","7","1","2016-02-29T00:00:00.000"
"10436","19","9003534","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10437","19","9003534","2016-01-01T00:00:00.000","26","9888","7","1","2016-01-29T00:00:00.000"
"10438","19","9003534","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10459","19","9004241","2016-01-01T00:00:00.000","28","10968","7","1","2016-01-29T00:00:00.000"
"10460","19","9004241","2016-02-01T00:00:00.000","28","2340","7","1","2016-02-05T00:00:00.000"
"10461","19","9003883","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10462","19","9003883","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10463","19","9003883","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10464","19","9002943","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10465","19","9002943","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10466","19","9002943","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10470","19","9003964","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10471","19","9003964","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10472","19","9003964","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10473","19","9004159","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10474","19","9004159","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"12102","23","9004173","2016-03-01T00:00:00.000","23","11019","7","1","2016-03-31T00:00:00.000"
"12425","24","9003338","2016-04-01T00:00:00.000","6","2","7","1","2016-04-07T00:00:00.000"
"12435","24","9004981","2016-03-01T00:00:00.000","1","3150","7","1","2016-03-25T00:00:00.000"
"11516","22","9005691","2016-02-01T00:00:00.000","1","2550","7","1","2016-02-04T00:00:00.000"
"11517","22","9005691","2016-02-01T00:00:00.000","6","8","7","1","2016-02-11T00:00:00.000"
"11518","22","9005691","2016-03-01T00:00:00.000","1","975","7","1","2016-03-23T00:00:00.000"
"11519","22","9005691","2016-03-01T00:00:00.000","6","7","7","1","2016-03-22T00:00:00.000"
"11520","22","9004798","2016-02-01T00:00:00.000","1","3570","7","1","2016-02-28T00:00:00.000"
"11521","22","9004798","2016-02-01T00:00:00.000","4","1515","7","1","2016-02-28T00:00:00.000"
"11522","22","9004798","2016-02-01T00:00:00.000","6","12","7","1","2016-02-20T00:00:00.000"
"11523","22","9004798","2016-03-01T00:00:00.000","1","1920","7","1","2016-03-18T00:00:00.000"
"11530","22","9003411","2016-02-01T00:00:00.000","1","720","7","1","2016-02-27T00:00:00.000"
"11531","22","9003411","2016-03-01T00:00:00.000","1","720","7","1","2016-03-05T00:00:00.000"
"11532","22","9003411","2016-03-01T00:00:00.000","6","1","7","1","2016-03-05T00:00:00.000"
"11539","22","9004231","2016-02-01T00:00:00.000","1","1980","7","1","2016-02-01T00:00:00.000"
"11540","22","9004231","2016-02-01T00:00:00.000","4","1080","7","1","2016-02-21T00:00:00.000"
"11541","22","9004231","2016-02-01T00:00:00.000","6","7","7","1","2016-02-14T00:00:00.000"
"11542","22","9004231","2016-03-01T00:00:00.000","1","2400","7","1","2016-03-17T00:00:00.000"
"11543","22","9004231","2016-03-01T00:00:00.000","4","480","7","1","2016-03-27T00:00:00.000"
"11544","22","9004231","2016-03-01T00:00:00.000","6","9","7","1","2016-03-11T00:00:00.000"
"11551","22","9003377","2016-02-01T00:00:00.000","6","1","7","1","2016-02-29T00:00:00.000"
"11552","22","9003377","2016-03-01T00:00:00.000","6","4","7","1","2016-03-29T00:00:00.000"
"11553","22","9004141","2016-03-01T00:00:00.000","35","2","7","1","2016-03-13T00:00:00.000"
"11558","22","9003714","2016-02-01T00:00:00.000","1","2775","7","1","2016-02-18T00:00:00.000"
"11559","22","9003714","2016-02-01T00:00:00.000","4","855","7","1","2016-02-21T00:00:00.000"
"11560","22","9003714","2016-02-01T00:00:00.000","6","5","7","1","2016-02-02T00:00:00.000"
"11561","22","9003714","2016-03-01T00:00:00.000","1","2400","7","1","2016-03-04T00:00:00.000"
"11562","22","9003714","2016-03-01T00:00:00.000","4","480","7","1","2016-03-13T00:00:00.000"
"11563","22","9003714","2016-03-01T00:00:00.000","6","9","7","1","2016-03-18T00:00:00.000"
"11570","22","9005685","2016-02-01T00:00:00.000","1","720","7","1","2016-02-26T00:00:00.000"
"11571","22","9005685","2016-02-01T00:00:00.000","6","4","7","1","2016-02-10T00:00:00.000"
"11572","22","9005685","2016-03-01T00:00:00.000","1","975","7","1","2016-03-04T00:00:00.000"
"11573","22","9005685","2016-03-01T00:00:00.000","6","7","7","1","2016-03-11T00:00:00.000"
"11584","22","9003717","2016-02-01T00:00:00.000","24","2655","7","1","2016-02-29T00:00:00.000"
"11586","22","9003717","2016-03-01T00:00:00.000","24","10320","7","1","2016-03-31T00:00:00.000"
"11588","22","9003717","2016-04-01T00:00:00.000","24","420","7","1","2016-04-01T00:00:00.000"
"11585","22","9003717","2016-02-01T00:00:00.000","6","2","7","1","2016-02-24T00:00:00.000"
"11587","22","9003717","2016-03-01T00:00:00.000","6","3","7","1","2016-03-16T00:00:00.000"
"11595","22","9004979","2016-02-01T00:00:00.000","1","1920","7","1","2016-02-12T00:00:00.000"
"11596","22","9004979","2016-02-01T00:00:00.000","4","480","7","1","2016-02-21T00:00:00.000"
"11597","22","9004979","2016-02-01T00:00:00.000","6","6","7","1","2016-02-26T00:00:00.000"
"11598","22","9004979","2016-03-01T00:00:00.000","1","1500","7","1","2016-03-18T00:00:00.000"
"11599","22","9004979","2016-03-01T00:00:00.000","4","480","7","1","2016-03-13T00:00:00.000"
"11600","22","9004979","2016-03-01T00:00:00.000","6","6","7","1","2016-03-17T00:00:00.000"
"11616","22","9004996","2016-02-01T00:00:00.000","1","2400","7","1","2016-02-15T00:00:00.000"
"11617","22","9004996","2016-02-01T00:00:00.000","4","960","7","1","2016-02-28T00:00:00.000"
"11618","22","9004996","2016-02-01T00:00:00.000","6","13","7","1","2016-02-14T00:00:00.000"
"11619","22","9004996","2016-03-01T00:00:00.000","1","2880","7","1","2016-03-11T00:00:00.000"
"11620","22","9004996","2016-03-01T00:00:00.000","4","1080","7","1","2016-03-06T00:00:00.000"
"11626","22","9003506","2016-01-01T00:00:00.000","1","480","7","1","2016-01-27T00:00:00.000"
"11627","22","9003506","2016-01-01T00:00:00.000","4","480","7","1","2016-01-31T00:00:00.000"
"11628","22","9003506","2016-01-01T00:00:00.000","6","4","7","1","2016-01-31T00:00:00.000"
"11629","22","9003506","2016-02-01T00:00:00.000","1","2880","7","1","2016-02-01T00:00:00.000"
"11630","22","9003506","2016-02-01T00:00:00.000","4","960","7","1","2016-02-14T00:00:00.000"
"11631","22","9003506","2016-02-01T00:00:00.000","6","10","7","1","2016-02-14T00:00:00.000"
"11635","22","9005312","2016-02-01T00:00:00.000","1","2280","7","1","2016-02-20T00:00:00.000"
"11636","22","9005312","2016-02-01T00:00:00.000","4","960","7","1","2016-02-14T00:00:00.000"
"11637","22","9005312","2016-02-01T00:00:00.000","6","8","7","1","2016-02-17T00:00:00.000"
"11638","22","9005312","2016-03-01T00:00:00.000","1","3855","7","1","2016-03-10T00:00:00.000"
"11639","22","9005312","2016-03-01T00:00:00.000","4","1440","7","1","2016-03-13T00:00:00.000"
"11640","22","9005312","2016-03-01T00:00:00.000","6","10","7","1","2016-03-09T00:00:00.000"
"11647","22","9003790","2016-02-01T00:00:00.000","1","1575","7","1","2016-02-11T00:00:00.000"
"11648","22","9003790","2016-03-01T00:00:00.000","1","3075","7","1","2016-03-10T00:00:00.000"
"11649","22","9003790","2016-03-01T00:00:00.000","6","7","7","1","2016-03-30T00:00:00.000"
"11652","22","9004987","2016-02-01T00:00:00.000","1","3180","7","1","2016-02-16T00:00:00.000"
"11653","22","9004987","2016-02-01T00:00:00.000","4","600","7","1","2016-02-21T00:00:00.000"
"11654","22","9004987","2016-02-01T00:00:00.000","6","8","7","1","2016-02-19T00:00:00.000"
"11655","22","9004987","2016-03-01T00:00:00.000","1","3600","7","1","2016-03-17T00:00:00.000"
"11656","22","9004987","2016-03-01T00:00:00.000","4","1545","7","1","2016-03-13T00:00:00.000"
"11657","22","9004987","2016-03-01T00:00:00.000","6","10","7","1","2016-03-21T00:00:00.000"
"11658","22","9004987","2016-04-01T00:00:00.000","1","480","7","1","2016-04-01T00:00:00.000"
"12436","24","9004981","2016-03-01T00:00:00.000","4","1470","7","1","2016-03-28T00:00:00.000"
"12841","25","9004145","2016-04-01T00:00:00.000","28","8952","7","1","2016-04-29T00:00:00.000"
"13180","26","9004981","2016-04-01T00:00:00.000","1","2760","7","1","2016-04-09T00:00:00.000"
"10276","19","9003304","2016-02-01T00:00:00.000","23","1404","7","1","2016-02-05T00:00:00.000"
"10272","19","9003304","2015-12-01T00:00:00.000","48","930","7","1","2015-12-24T00:00:00.000"
"10274","19","9003304","2016-01-01T00:00:00.000","48","540","7","1","2016-01-08T00:00:00.000"
"10292","19","9004509","2016-01-01T00:00:00.000","23","9828","7","1","2016-01-29T00:00:00.000"
"10293","19","9004509","2016-02-01T00:00:00.000","23","2340","7","1","2016-02-05T00:00:00.000"
"10294","19","9003248","2015-12-01T00:00:00.000","26","9360","7","1","2015-12-31T00:00:00.000"
"10295","19","9003248","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10296","19","9003248","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10308","19","9005156","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10309","19","9005156","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10313","19","9002339","2015-12-01T00:00:00.000","28","10764","7","1","2015-12-31T00:00:00.000"
"10314","19","9002339","2016-01-01T00:00:00.000","28","2808","7","1","2016-01-08T00:00:00.000"
"10315","19","9002339","2016-02-01T00:00:00.000","28","2340","7","1","2016-02-05T00:00:00.000"
"10321","19","9002915","2015-12-01T00:00:00.000","26","7488","7","1","2015-12-31T00:00:00.000"
"10322","19","9002915","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10323","19","9002915","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10327","19","9004037","2015-12-01T00:00:00.000","26","5370","7","1","2015-12-31T00:00:00.000"
"10328","19","9004037","2016-01-01T00:00:00.000","26","4920","7","1","2016-01-29T00:00:00.000"
"10329","19","9004037","2016-02-01T00:00:00.000","26","1170","7","1","2016-02-05T00:00:00.000"
"10351","19","9004341","2016-01-01T00:00:00.000","23","9828","7","1","2016-01-29T00:00:00.000"
"10352","19","9004341","2016-02-01T00:00:00.000","23","2340","7","1","2016-02-05T00:00:00.000"
"10394","19","9004851","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10395","19","9004851","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10407","19","9003419","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10408","19","9003419","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10411","19","9003543","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10412","19","9003543","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10413","19","9003543","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10416","19","9003200","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10417","19","9003200","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10422","19","9002926","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10423","19","9002926","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10424","19","9002926","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10439","19","9004251","2016-01-01T00:00:00.000","26","2808","7","1","2016-01-08T00:00:00.000"
"10440","19","9003145","2015-12-01T00:00:00.000","26","8892","7","1","2015-12-31T00:00:00.000"
"10441","19","9003145","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10442","19","9003145","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10443","19","9002528","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10444","19","9002528","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10445","19","9002528","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10449","19","9003846","2015-12-01T00:00:00.000","26","2100","7","1","2015-12-31T00:00:00.000"
"10450","19","9003846","2016-01-01T00:00:00.000","26","4920","7","1","2016-01-29T00:00:00.000"
"10451","19","9003846","2016-02-01T00:00:00.000","26","480","7","1","2016-02-02T00:00:00.000"
"10454","19","9003494","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10455","19","9003494","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10456","19","9003494","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10457","19","9004523","2016-01-01T00:00:00.000","23","9828","7","1","2016-01-29T00:00:00.000"
"10458","19","9004523","2016-02-01T00:00:00.000","23","2340","7","1","2016-02-05T00:00:00.000"
"10467","19","9003401","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10468","19","9003401","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10469","19","9003401","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10475","19","9004552","2016-01-01T00:00:00.000","23","9888","7","1","2016-01-29T00:00:00.000"
"10476","19","9004552","2016-02-01T00:00:00.000","23","2340","7","1","2016-02-05T00:00:00.000"
"10477","19","9003261","2015-12-01T00:00:00.000","26","6552","7","1","2015-12-31T00:00:00.000"
"10478","19","9003261","2016-01-01T00:00:00.000","26","468","7","1","2016-01-01T00:00:00.000"
"10484","19","9004163","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10485","19","9004163","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10492","19","9003564","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
"10493","19","9003564","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10494","19","9003564","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10495","19","9003856","2015-12-01T00:00:00.000","26","7956","7","1","2015-12-31T00:00:00.000"
"10496","19","9003856","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10497","19","9003856","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10501","19","9004145","2015-12-01T00:00:00.000","28","10764","7","1","2015-12-31T00:00:00.000"
"10502","19","9004145","2016-01-01T00:00:00.000","28","9888","7","1","2016-01-29T00:00:00.000"
"10503","19","9004145","2016-02-01T00:00:00.000","28","2340","7","1","2016-02-05T00:00:00.000"
"10509","19","9004269","2016-01-01T00:00:00.000","26","9828","7","1","2016-01-29T00:00:00.000"
"10510","19","9004269","2016-02-01T00:00:00.000","26","2340","7","1","2016-02-05T00:00:00.000"
"10511","19","9004309","2016-01-01T00:00:00.000","26","2808","7","1","2016-01-08T00:00:00.000"
"10512","19","9003562","2015-12-01T00:00:00.000","26","10764","7","1","2015-12-31T00:00:00.000"
